,SN_Name,SN_Time,SN_RA,SN_Dec,GRB_Time,GRB_RA,GRB_Dec,Angular_Sep_deg,GRB_Fluence_J_per_m2,Trigger_ID,Fluence_Total_J_per_m2,Bruno_Class,Time_Delay_s,Entropy_Candidate,mapped_burst_id,trigger,fluence_ch1,err_ch1,fluence_ch2,err_ch2,fluence_ch3,err_ch3,fluence_ch4,err_ch4,peak_flux_64ms,err_flux_64ms,time_flux_64ms,peak_flux_256ms,err_flux_256ms,time_flux_256ms,peak_flux_1024ms,err_flux_1024ms,time_flux_1024ms,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime,icecube_energy,icecube_matched
202,GRB 920715,1992-07-15,285.77,53.74,1992-07-15 12:51:26.786,285.77,53.74,0.0,,1701.0,5.351400000000001e-08,Below Threshold,46286.786,False,920715,1701.0,1.4959e-07,1.2263e-08,1.1107e-07,1.2586e-08,2.7448e-07,2.8988e-08,0.0,2.2352e-07,1.99,0.275,0.0,1.614,0.132,0.128,0.842,0.059,0.704,4B,920715,8818.0,46286.786,285.77,53.74,84.0,19.94,5.67,129.55,N,N,2448818.5,1992-07-15 12:51:26.786,44729.695,True
203,GRB 920717B,1992-07-17,20.75,-2.32,1992-07-17 15:47:09.570,20.75,-2.32,0.0,,1704.0,2.45573e-07,Below Threshold,56829.57,False,920717B,1704.0,6.942e-08,1.2396e-08,1.469e-07,1.3685e-08,1.6811e-07,3.4004e-08,2.0713e-06,6.4325e-07,0.652,0.222,6.144,0.543,0.109,6.144,0.37,0.053,6.72,4B,920717B,8820.0,56829.57,20.75,-2.32,141.21,-64.06,8.82,170.75,N,N,2448820.5,1992-07-17 15:47:09.570,44729.695,True
204,GRB 920718B,1992-07-18,296.39,-55.98,1992-07-18 21:32:43.266,296.39,-55.98,0.0,,1709.0,1.06465e-06,Below Threshold,77563.266,False,920718,1709.0,1.1689e-06,1.3562e-08,1.9735e-06,1.7077e-08,5.1768e-06,4.2104e-08,2.3273e-06,2.7375e-07,13.611,0.514,2.112,12.743,0.249,2.24,9.99,0.113,2.624,4B,920718,8821.0,77563.266,296.39,-55.98,341.67,-29.63,0.48,78.13,N,N,2448821.5,1992-07-18 21:32:43.266,44729.695,True
205,GRB 920720A,1992-07-20,203.02,36.87,1992-07-20 03:12:04.162,203.02,36.87,0.0,,1711.0,2.3922720000000004e-06,Below Threshold,11524.162,False,920720,1711.0,9.7072e-07,1.5398e-08,1.8543e-06,1.7862e-08,9.7157e-06,5.1875e-08,1.1382e-05,4.0262e-07,21.704,0.662,5.248,19.426,0.311,5.632,15.437,0.14,6.08,4B,920720,8823.0,11524.162,203.02,36.87,84.03,77.02,0.31,152.68,N,N,2448823.5,1992-07-20 03:12:04.162,44729.695,True
206,GRB 920720B,1992-07-20,144.73999999999998,-10.3,1992-07-20 05:52:52.866,144.74,-10.3,0.0,,1712.0,2.58507e-06,Below Threshold,21172.866,False,920720B,1712.0,1.8123e-06,3.5756e-08,3.5453e-06,3.8254e-08,1.3488e-05,9.3034e-08,7.0051e-06,7.2118e-07,3.261,0.312,78.336,3.098,0.154,78.464,2.47,0.072,78.912,4B,920720B,8823.0,21172.866,144.74,-10.3,244.98,30.2,1.7,174.94,N,N,2448823.5,1992-07-20 05:52:52.866,44729.695,True
207,GRB 920721D,1992-07-21,37.55,33.49,1992-07-21 18:17:48.418,37.55,33.49,0.0,,1717.0,4.80313e-07,Below Threshold,65868.418,False,920721,1717.0,4.8296e-07,1.1862e-08,7.4447e-07,1.5172e-08,2.2617e-06,4.1587e-08,1.314e-06,3.9781e-07,3.113,0.318,3.584,3.002,0.157,3.648,2.747,0.077,4.224,4B,920721,8824.0,65868.418,37.55,33.49,145.54,-25.01,0.73,124.72,N,N,2448824.5,1992-07-21 18:17:48.418,44729.695,True
208,GRB 920730A,1992-07-30,22.1,33.9,1992-07-30 13:01:24.482,22.1,33.9,0.0,,1730.0,1.97904e-07,Below Threshold,46884.482,False,920730B,1730.0,2.4378e-07,1.4141e-08,3.3065e-07,1.7147e-08,8.6987e-07,4.5419e-08,5.3474e-07,4.5657e-07,0.765,0.252,0.512,0.591,0.123,0.512,0.504,0.061,0.768,4B,920730B,8833.0,46884.482,22.1,33.9,131.64,-28.34,3.17,118.61,N,N,2448833.5,1992-07-30 13:01:24.482,44729.695,True
209,GRB 920730B,1992-07-30,241.67,-10.7,1992-07-30 21:31:33.890,241.67,-10.7,0.0,,1731.0,1.1937500000000002e-06,Below Threshold,77493.89,False,920730,1731.0,3.5963e-07,1.7323e-08,8.2637e-07,2.0029e-08,3.5145e-06,5.4416e-08,7.237e-06,6.9507e-07,2.505,0.296,1.984,2.278,0.146,2.304,2.09,0.071,2.688,4B,920730,8833.0,77493.89,241.67,-10.7,1.03,29.42,1.32,135.87,N,N,2448833.5,1992-07-30 21:31:33.890,44729.695,True
210,GRB 920801,1992-08-01,157.86,68.9,1992-08-01 01:16:40.450,157.86,68.9,0.0,,1733.0,3.123174e-06,Below Threshold,4600.45,False,920801,1733.0,5.4224e-07,1.9314e-08,9.441e-07,2.0619e-08,4.9934e-06,5.9042e-08,2.4752e-05,8.2172e-07,3.197,0.319,3.456,3.004,0.156,3.584,2.842,0.077,4.096,4B,920801,8835.0,4600.45,157.86,68.9,139.46,43.46,1.12,112.22,N,N,2448835.5,1992-08-01 01:16:40.450,44729.695,True
211,GRB 920802,1992-08-02,101.35,-48.26,1992-08-02 04:35:24.162,101.35,-48.26,0.0,,1734.0,1.3449600000000004e-07,Below Threshold,16524.162,False,920802,1734.0,3.638e-07,1.8824e-08,3.5116e-07,1.6279e-08,6.3e-07,4.0355e-08,0.0,3.7693e-07,2.012,0.279,3.392,1.698,0.134,3.584,1.088,0.061,3.84,4B,920802,8836.0,16524.162,101.35,-48.26,257.53,-20.85,1.46,100.55,N,N,2448836.5,1992-08-02 04:35:24.162,44729.695,True
212,GRB 920803B,1992-08-03,134.70999999999998,-36.12,1992-08-03 16:53:44.642,134.71,-36.12,0.0,,1740.0,2.62368e-07,Below Threshold,60824.642,False,920803,1740.0,1.0576e-07,2.3203e-08,2.1577e-07,2.0618e-08,9.4185e-07,6.5301e-08,1.3603e-06,9.0203e-07,1.004,0.243,0.0,0.824,0.118,0.0,0.473,0.056,0.704,4B,920803,8837.0,60824.642,134.71,-36.12,259.27,6.35,10.13,75.75,N,N,2448837.5,1992-08-03 16:53:44.642,44729.695,True
213,GRB 920804B,1992-08-04,286.4,50.69,1992-08-04 19:53:21.794,286.4,50.69,0.0,,1742.0,2.99038e-07,Below Threshold,71601.794,False,920804C,1742.0,4.9465e-07,1.9631e-08,5.1777e-07,2.1556e-08,1.0413e-06,5.365e-08,9.3666e-07,6.0055e-07,0.95,0.231,33.472,0.787,0.113,33.216,0.733,0.056,33.984,4B,920804C,8838.0,71601.794,286.4,50.69,81.1,18.54,1.79,107.28,N,N,2448838.5,1992-08-04 19:53:21.794,44729.695,True
214,GRB 920806,1992-08-06,284.7399999999999,-10.68,1992-08-06 18:09:17.506,284.74,-10.68,0.0,,1747.0,6.027759e-08,Below Threshold,65357.506,False,920806,1747.0,2.4288e-08,1.1134e-08,8.5779e-09,1.1445e-08,2.0803e-07,3.1741e-08,3.6188e-07,3.5817e-07,1.986,0.28,0.0,0.935,0.121,2.432,0.467,0.055,2.88,4B,920806,8840.0,65357.506,284.74,-10.68,24.24,-6.5,5.23,120.01,N,N,2448840.5,1992-08-06 18:09:17.506,44729.695,True
215,GRB 920812B,1992-08-12,115.22,-37.91,1992-08-12 20:59:27.746,115.22,-37.91,0.0,,1806.0,1.54156e-07,Below Threshold,75567.746,False,920812B,1806.0,2.5063e-07,2.3168e-08,3.424e-07,1.9898e-08,7.1078e-07,4.9291e-08,2.3775e-07,4.6141e-07,0.676,0.225,0.32,0.516,0.109,1.6,0.446,0.054,1.536,4B,920812B,8846.0,75567.746,115.22,-37.91,251.92,-7.46,2.7,87.29,N,N,2448846.5,1992-08-12 20:59:27.746,44729.695,True
216,GRB 920813,1992-08-13,206.22,-28.34,1992-08-13 03:33:48.546,206.22,-28.34,0.0,,1807.0,7.671499999999999e-07,Below Threshold,12828.546,False,920813,1807.0,1.39e-06,2.2695e-08,1.7871e-06,2.1193e-08,4.4944e-06,5.3089e-08,0.0,2.8917e-07,1.922,0.253,1.472,1.914,0.125,1.536,1.788,0.061,1.984,4B,920813,8847.0,12828.546,206.22,-28.34,316.98,33.07,1.75,101.03,N,N,2448847.5,1992-08-13 03:33:48.546,44729.695,True
217,GRB 920814A,1992-08-14,258.68,-44.63,1992-08-14 06:09:53.794,258.68,-44.63,0.0,,1815.0,1.116219e-06,Below Threshold,22193.794,False,920814,1815.0,8.3129e-07,2.9915e-08,1.5042e-06,2.9051e-08,4.4535e-06,7.0549e-08,4.3732e-06,7.2833e-07,4.345,0.381,37.824,4.042,0.186,37.824,3.494,0.089,38.144,4B,920814,8848.0,22193.794,258.68,-44.63,343.5,-3.5,0.79,159.64,N,N,2448848.5,1992-08-14 06:09:53.794,44729.695,True
218,GRB 920814B,1992-08-14,226.61999999999995,-11.65,1992-08-14 13:25:03.234,226.62,-11.65,0.0,,1819.0,3.861458000000001e-07,Below Threshold,48303.234,False,920814B,1819.0,6.7308e-08,1.9097e-08,1.8255e-07,1.5584e-08,1.2381e-06,4.3337e-08,2.3735e-06,5.3342e-07,2.333,0.272,0.064,2.005,0.131,0.192,1.729,0.063,0.832,4B,920814B,8848.0,48303.234,226.62,-11.65,347.59,39.24,3.1,96.01,Y,N,2448848.5,1992-08-14 13:25:03.234,44729.695,True
219,GRB 920816,1992-08-16,241.71,66.16000000000001,1992-08-16 07:15:37.218,241.71,66.16,0.0,,1830.0,1.06176e-06,Below Threshold,26137.218,False,920816,1830.0,1.6523e-07,4.687e-08,3.5357e-07,3.79e-08,1.4176e-06,1.0995e-07,8.6812e-06,1.8671e-06,0.9,0.246,143.424,0.665,0.121,146.176,0.552,0.059,146.88,4B,920816,8850.0,26137.218,241.71,66.16,99.21,40.83,4.07,86.39,N,N,2448850.5,1992-08-16 07:15:37.218,44729.695,True
220,GRB 920830,1992-08-30,258.53,-73.99,1992-08-30 01:45:17.570,258.53,-73.99,0.0,,1883.0,9.16205e-07,Below Threshold,6317.57,False,920830,1883.0,6.8272e-07,1.3991e-08,9.6403e-07,1.6742e-08,3.4964e-06,4.4233e-08,4.0189e-06,4.4831e-07,5.363,0.374,1.28,5.2,0.184,1.408,5.044,0.091,1.728,4B,920830,8864.0,6317.57,258.53,-73.99,318.42,-19.7,0.54,115.35,N,N,2448864.5,1992-08-30 01:45:17.570,44729.695,True
221,GRB 920901,1992-09-01,261.65,16.060000000000002,1992-09-01 06:06:15.682,261.65,16.06,0.0,,1885.0,3.39211e-07,Below Threshold,21975.682,False,920901,1885.0,3.0621e-07,1.8685e-08,9.282e-07,2.1516e-08,2.1577e-06,5.0073e-08,0.0,2.8033e-07,0.883,0.212,2.368,0.759,0.103,0.64,0.644,0.05,4.672,4B,920901,8866.0,21975.682,261.65,16.06,38.52,25.82,2.33,140.16,N,N,2448866.5,1992-09-01 06:06:15.682,44729.695,True
222,GRB 920902A,1992-09-02,279.15000000000003,-20.7,1992-09-02 00:28:56.322,279.15,-20.7,0.0,,1886.0,9.916450000000002e-06,Below Threshold,1736.322,False,920902,1886.0,1.1187e-06,1.78e-08,3.3918e-06,2.5313e-08,2.1485e-05,8.0815e-08,7.3169e-05,8.2454e-07,16.683,0.617,6.784,16.367,0.307,6.976,15.648,0.15,7.488,4B,920902,8867.0,1736.322,279.15,-20.7,12.8,-6.16,2.29,121.79,N,N,2448867.5,1992-09-02 00:28:56.322,44729.695,True
223,GRB 920912,1992-09-12,256.11,-13.72,1992-09-12 04:41:06.946,256.11,-13.72,0.0,,1922.0,2.29815e-07,Below Threshold,16866.946,False,920912,1922.0,2.2926e-07,1.1197e-08,3.7234e-07,1.2714e-08,9.3655e-07,3.2358e-08,7.6e-07,3.5213e-07,3.532,0.307,3.52,2.976,0.144,2.304,1.785,0.062,4.16,4B,920912,8877.0,16866.946,256.11,-13.72,7.61,16.32,1.63,84.38,N,N,2448877.5,1992-09-12 04:41:06.946,44729.695,True
224,GRB 920913,1992-09-13,351.5799999999999,53.61,1992-09-13 03:55:01.122,351.58,53.61,0.0,,1924.0,5.594260000000001e-07,Below Threshold,14101.122,False,920913,1924.0,4.0696e-07,1.9582e-08,5.112e-07,2.1676e-08,1.5187e-06,5.6964e-08,3.1574e-06,7.5626e-07,1.23,0.247,0.448,1.167,0.122,0.896,0.982,0.059,1.408,4B,920913,8878.0,14101.122,351.58,53.61,110.4,-7.18,2.95,84.41,N,N,2448878.5,1992-09-13 03:55:01.122,44729.695,True
225,GRB 920924,1992-09-24,126.68,-68.74,1992-09-24 18:10:58.562,126.68,-68.74,0.0,,1953.0,7.540590000000001e-08,Below Threshold,65458.562,False,920924,1953.0,3.7504e-08,1.0659e-08,3.9895e-08,9.871e-09,1.7865e-07,2.4693e-08,4.9801e-07,3.6739e-07,2.27,0.315,0.128,1.833,0.149,0.192,0.702,0.062,0.896,4B,920924,8889.0,65458.562,126.68,-68.74,282.62,-17.13,4.87,83.69,N,N,2448889.5,1992-09-24 18:10:58.562,44729.695,True
226,GRB 920925B,1992-09-25,160.26,67.38,1992-09-25 21:45:16.162,160.26,67.38,0.0,,1956.0,5.473449999999999e-07,Below Threshold,78316.162,False,920925,1956.0,6.9693e-07,1.2756e-08,9.0472e-07,1.4657e-08,2.2179e-06,3.813e-08,1.6539e-06,4.1286e-07,2.795,0.275,2.752,2.574,0.133,3.264,2.416,0.065,3.264,4B,920925,8890.0,78316.162,160.26,67.38,140.03,45.18,1.34,104.41,N,N,2448890.5,1992-09-25 21:45:16.162,44729.695,True
227,GRB 921001A,1992-10-01,324.42999999999995,32.28,1992-10-01 04:03:53.858,324.43,32.28,0.0,,1967.0,4.39142e-07,Below Threshold,14633.858,False,921001,1967.0,5.3312e-07,1.755e-08,1.1457e-06,2.0521e-08,2.7126e-06,4.7743e-08,0.0,2.5953e-07,1.95,0.268,8.256,1.717,0.131,8.256,1.654,0.065,9.152,4B,921001,8896.0,14633.858,324.43,32.28,82.07,-14.82,1.33,117.06,N,N,2448896.5,1992-10-01 04:03:53.858,44729.695,True
228,GRB 921003A,1992-10-03,150.32,-14.71,1992-10-03 06:35:40.034,150.32,-14.71,0.0,,1974.0,7.528190000000001e-07,Below Threshold,23740.034,False,921003,1974.0,2.5419e-06,1.521e-08,2.8321e-06,1.9541e-08,1.8946e-06,4.3854e-08,2.5959e-07,3.9742e-07,5.699,0.377,1.408,5.591,0.189,1.408,4.945,0.091,1.792,4B,921003,8898.0,23740.034,150.32,-14.71,253.05,31.23,0.55,79.81,N,N,2448898.5,1992-10-03 06:35:40.034,44729.695,True
229,GRB 921008,1992-10-08,257.61,87.18,1992-10-08 21:07:37.218,257.61,87.18,0.0,,1982.0,2.635681e-06,Below Threshold,76057.218,False,921008,1982.0,6.9431e-07,2.8456e-08,1.8486e-06,3.3617e-08,7.6579e-06,8.7592e-08,1.6156e-05,9.7598e-07,1.779,0.26,16.0,1.684,0.129,15.744,1.603,0.064,16.512,4B,921008,8903.0,76057.218,257.61,87.18,120.04,28.3,1.11,97.29,N,N,2448903.5,1992-10-08 21:07:37.218,44729.695,True
230,GRB 921015,1992-10-15,123.03999999999996,41.69,1992-10-15 01:36:32.386,123.04,41.69,0.0,,1989.0,7.297259999999999e-06,Below Threshold,5792.386,False,921015,1989.0,2.8689e-06,4.4809e-08,4.1073e-06,5.6718e-08,9.9394e-06,1.6046e-07,5.6057e-05,2.8811e-06,2.963,0.312,116.16,2.729,0.154,116.288,2.651,0.076,117.824,4B,921015,8910.0,5792.386,123.04,41.69,178.84,32.18,0.95,97.93,N,N,2448910.5,1992-10-15 01:36:32.386,44729.695,True
231,GRB 921017,1992-10-17,198.49,-17.229999999999997,1992-10-17 23:55:13.154,198.49,-17.23,0.0,,1991.0,2.54143e-08,Below Threshold,86113.154,False,921017,1991.0,7.9403e-08,3.0327e-08,1.7474e-07,2.566e-08,0.0,5.6852e-08,0.0,5.5173e-06,1.05,0.261,-0.064,0.79,0.126,0.064,0.43,0.059,0.384,4B,921017,8912.0,86113.154,198.49,-17.23,310.58,45.3,6.1,87.77,N,N,2448912.5,1992-10-17 23:55:13.154,44729.695,True
232,GRB 921021,1992-10-21,241.05,36.24,1992-10-21 18:20:43.778,241.05,36.24,0.0,,1993.0,2.478117e-07,Below Threshold,66043.778,False,921021,1993.0,9.4086e-07,2.1844e-08,8.0599e-07,2.1034e-08,7.0603e-07,4.3263e-08,2.5237e-08,2.596e-07,1.912,0.255,0.256,1.693,0.125,0.384,1.59,0.062,1.088,4B,921021,8916.0,66043.778,241.05,36.24,57.98,48.42,1.65,156.3,N,N,2448916.5,1992-10-21 18:20:43.778,44729.695,True
233,GRB 921022B,1992-10-22,253.78,-12.42,1992-10-22 15:20:59.458,253.78,-12.42,0.0,,1997.0,2.453e-06,Below Threshold,55259.458,False,921022,1997.0,2.7106e-06,3.1114e-08,3.1631e-06,3.482e-08,8.4703e-06,8.4363e-08,1.0186e-05,7.7977e-07,40.333,0.85,0.0,16.347,0.284,0.192,4.393,0.09,0.832,4B,921022,8917.0,55259.458,253.78,-12.42,7.39,18.93,0.41,76.04,N,N,2448917.5,1992-10-22 15:20:59.458,44729.695,True
234,GRB 921029A,1992-10-29,34.13999999999999,-1.57,1992-10-29 12:37:56.482,34.14,-1.57,0.0,,2018.0,2.36304e-07,Below Threshold,45476.482,False,921029B,2018.0,7.1485e-07,1.5083e-08,7.8303e-07,1.7474e-08,8.6516e-07,3.856e-08,0.0,2.6721e-07,1.189,0.232,9.28,1.028,0.114,9.408,0.956,0.056,9.6,4B,921029B,8924.0,45476.482,34.14,-1.57,165.12,-57.3,1.67,158.75,N,N,2448924.5,1992-10-29 12:37:56.482,44729.695,True
235,GRB 921029B,1992-10-29,128.61,63.81,1992-10-29 18:16:53.122,128.61,63.81,0.0,,2019.0,7.73103e-07,Below Threshold,65813.122,False,921029,2019.0,6.3444e-07,1.8781e-08,9.8419e-07,2.1557e-08,2.6161e-06,5.6489e-08,3.4963e-06,6.7388e-07,1.718,0.298,1.152,1.451,0.144,1.152,1.407,0.071,1.664,4B,921029,8924.0,65813.122,128.61,63.81,152.13,35.44,1.03,97.2,N,N,2448924.5,1992-10-29 18:16:53.122,44729.695,True
236,GRB 921031B,1992-10-31,294.54,12.71,1992-10-31 18:00:05.506,294.54,12.71,0.0,,2035.0,5.544330000000001e-08,Below Threshold,64805.506,False,921031,2035.0,6.1525e-08,1.0595e-08,7.7108e-08,1.1786e-08,1.577e-07,2.8376e-08,2.581e-07,3.6305e-07,2.526,0.287,0.0,1.19,0.12,0.64,0.591,0.054,0.96,4B,921031,8926.0,64805.506,294.54,12.71,49.59,-4.33,6.17,171.79,Y,N,2448926.5,1992-10-31 18:00:05.506,44729.695,True
237,GRB 921101,1992-11-01,324.61999999999995,47.36,1992-11-01 18:03:55.714,324.62,47.36,0.0,,2037.0,1.285968e-06,Below Threshold,65035.714,False,921101,2037.0,2.5474e-07,1.4185e-08,4.4094e-07,1.5924e-08,2.4251e-06,4.3796e-08,9.7389e-06,5.9685e-07,8.355,0.493,0.704,7.431,0.235,0.896,4.725,0.098,1.024,4B,921101,8927.0,65035.714,324.62,47.36,92.51,-3.79,1.28,73.03,N,N,2448927.5,1992-11-01 18:03:55.714,44729.695,True
238,GRB 921102C,1992-11-02,134.41999999999996,-30.76,1992-11-02 23:00:08.450,134.42,-30.76,0.0,,2041.0,5.870844e-07,Below Threshold,82808.45,False,921102,2041.0,3.6834e-08,1.36e-08,1.1632e-07,1.1372e-08,7.5129e-07,3.1442e-08,4.9664e-06,4.4219e-07,3.269,0.314,1.728,2.407,0.144,1.92,1.314,0.062,1.984,4B,921102,8928.0,82808.45,134.42,-30.76,254.98,9.62,2.86,150.53,N,N,2448928.5,1992-11-02 23:00:08.450,44729.695,True
239,GRB 921109,1992-11-09,213.46,-33.07,1992-11-09 19:40:09.218,213.46,-33.07,0.0,,2044.0,3.534939e-07,Below Threshold,70809.218,False,921109,2044.0,3.4027e-08,1.6964e-08,3.3542e-08,1.1979e-08,3.1807e-07,2.9015e-08,3.1493e-06,5.329e-07,0.749,0.203,-0.256,0.61,0.1,0.576,0.508,0.049,0.576,4B,921109,8935.0,70809.218,213.46,-33.07,322.21,26.7,2.88,126.45,N,N,2448935.5,1992-11-09 19:40:09.218,44729.695,True
240,GRB 921110C,1992-11-10,59.88999999999999,33.809999999999995,1992-11-10 13:38:58.818,59.89,33.81,0.0,,2047.0,2.38819e-07,Below Threshold,49138.818,False,921110,2047.0,2.7199e-07,1.534e-08,3.1679e-07,1.7672e-08,7.6051e-07,4.6077e-08,1.0389e-06,6.4967e-07,2.555,0.293,16.96,2.115,0.14,17.088,1.361,0.063,17.472,4B,921110,8936.0,49138.818,59.89,33.81,161.83,-14.5,4.81,110.3,N,N,2448936.5,1992-11-10 13:38:58.818,44729.695,True
241,GRB 921112D,1992-11-12,77.97999999999999,30.21,1992-11-12 16:28:14.466,77.98,30.21,0.0,,2053.0,1.89916e-07,Below Threshold,59294.466,False,921112,2053.0,1.2703e-07,9.5161e-09,1.9637e-07,1.1718e-08,6.0056e-07,3.3688e-08,9.752e-07,4.7415e-07,4.189,0.341,0.448,3.771,0.164,0.576,2.332,0.071,0.96,4B,921112,8938.0,59294.466,77.98,30.21,174.89,-5.4,2.01,82.82,N,N,2448938.5,1992-11-12 16:28:14.466,44729.695,True
242,GRB 921118,1992-11-18,350.44999999999993,50.32,1992-11-18 22:11:44.386,350.45,50.32,0.0,,2061.0,5.790050000000001e-06,Below Threshold,79904.386,False,921118,2061.0,1.8715e-06,3.709e-08,4.195e-06,4.7302e-08,2.0954e-05,1.3332e-07,3.088e-05,1.3914e-06,2.449,0.319,27.008,2.193,0.154,28.416,2.008,0.076,27.008,4B,921118,8944.0,79904.386,350.45,50.32,108.62,-10.05,1.07,122.06,N,N,2448944.5,1992-11-18 22:11:44.386,44729.695,True
243,GRB 921123A,1992-11-23,334.2399999999999,-53.25,1992-11-23 06:18:31.682,334.24,-53.25,0.0,,2067.0,8.99938e-06,Below Threshold,22711.682,False,921123,2067.0,4.2284e-06,2.3954e-08,9.5794e-06,3.6575e-08,4.3827e-05,1.1193e-07,3.2359e-05,7.1033e-07,18.919,0.652,17.856,18.099,0.319,18.048,17.531,0.157,18.496,4B,921123,8949.0,22711.682,334.24,-53.25,339.69,-51.39,0.72,114.86,N,N,2448949.5,1992-11-23 06:18:31.682,44729.695,True
244,GRB 921127,1992-11-27,129.03,-63.15,1992-11-27 00:08:07.042,129.03,-63.15,0.0,,2069.0,3.87876e-08,Below Threshold,487.042,False,921127,2069.0,5.3296e-08,1.3346e-08,6.051e-08,1.3229e-08,2.7407e-07,3.664e-08,0.0,5.8728e-07,0.561,0.225,1.088,0.481,0.111,-0.064,0.346,0.054,0.704,4B,921127,8953.0,487.042,129.03,-63.15,278.32,-13.27,8.57,117.68,N,N,2448953.5,1992-11-27 00:08:07.042,44729.695,True
245,GRB 921128,1992-11-28,294.51,-38.96,1992-11-28 10:24:52.098,294.51,-38.96,0.0,,2070.0,1.43691e-07,Below Threshold,37492.098,False,921128,2070.0,1.7058e-07,2.236e-08,2.9447e-07,1.7331e-08,9.7186e-07,4.1711e-08,0.0,3.052e-07,0.858,0.23,0.96,0.641,0.111,1.152,0.513,0.054,1.728,4B,921128,8954.0,37492.098,294.51,-38.96,0.28,-25.24,3.19,113.9,N,N,2448954.5,1992-11-28 10:24:52.098,44729.695,True
246,GRB 921203,1992-12-03,233.61999999999995,21.03,1992-12-03 21:44:22.914,233.62,21.03,0.0,,2074.0,1.129368e-06,Below Threshold,78262.914,False,921203,2074.0,9.1138e-07,2.1737e-08,1.4005e-06,2.3922e-08,4.2207e-06,5.8318e-08,4.7611e-06,5.7033e-07,1.648,0.25,19.456,1.304,0.122,23.872,1.219,0.06,23.936,4B,921203,8959.0,78262.914,233.62,21.03,32.64,52.46,0.74,135.48,N,N,2448959.5,1992-12-03 21:44:22.914,44729.695,True
247,GRB 921205,1992-12-05,339.11999999999995,5.8,1992-12-05 00:32:28.290,339.12,5.8,0.0,,2077.0,2.49337e-07,Below Threshold,1948.29,False,921205,2077.0,4.6084e-07,1.8107e-08,6.4763e-07,2.0056e-08,1.3849e-06,4.9897e-08,0.0,3.2948e-07,0.651,0.198,1.728,0.438,0.095,1.92,0.374,0.047,6.4,4B,921205,8961.0,1948.29,339.12,5.8,73.14,-43.65,3.78,121.38,N,N,2448961.5,1992-12-05 00:32:28.290,44729.695,True
248,GRB 921206B,1992-12-06,176.47999999999996,45.72,1992-12-06 18:24:19.330,176.48,45.72,0.0,,2080.0,3.2767300000000003e-06,Below Threshold,66259.33,False,921206,2080.0,2.2531e-06,2.4195e-08,4.3522e-06,3.2061e-08,1.3764e-05,8.8161e-08,1.2398e-05,9.7177e-07,5.994,0.392,30.144,5.641,0.191,30.208,4.083,0.085,30.848,4B,921206,8962.0,66259.33,176.48,45.72,153.63,67.31,0.77,101.42,Y,N,2448962.5,1992-12-06 18:24:19.330,44729.695,True
249,GRB 921207A,1992-12-07,357.69999999999993,26.91,1992-12-07 01:05:22.562,357.7,26.91,0.0,,2081.0,5.473112e-07,Below Threshold,3922.562,False,921207B,2081.0,8.9672e-08,1.7854e-08,1.6704e-07,1.8375e-08,1.0456e-06,4.8301e-08,4.1708e-06,7.1686e-07,1.222,0.256,-0.064,1.15,0.126,0.0,0.638,0.057,12.352,4B,921207B,8963.0,3922.562,357.7,26.91,106.59,-34.03,3.15,101.0,N,N,2448963.5,1992-12-07 01:05:22.562,44729.695,True
250,GRB 921207B,1992-12-07,306.33,-42.93,1992-12-07 16:00:47.938,306.33,-42.93,0.0,,2083.0,8.410680000000001e-06,Below Threshold,57647.938,False,921207,2083.0,5.47e-06,2.2929e-08,9.0178e-06,2.9653e-08,3.0502e-05,8.7983e-08,3.9117e-05,6.477e-07,46.554,0.924,1.216,45.415,0.457,1.28,39.203,0.213,1.664,4B,921207,8963.0,57647.938,306.33,-42.93,357.76,-34.76,0.44,87.03,Y,N,2448963.5,1992-12-07 16:00:47.938,44729.695,True
251,GRB 921208,1992-12-08,7.4416666666666655,55.75,1992-12-08 11:19:34.402,7.44,55.75,0.001,,2087.0,3.14127e-07,Below Threshold,40774.402,False,921208,2087.0,1.8749e-07,1.089e-08,2.6201e-07,1.2708e-08,9.2307e-07,3.2727e-08,1.7687e-06,4.2218e-07,2.266,0.276,0.576,2.105,0.134,0.768,1.722,0.064,1.216,4B,921208,8964.0,40774.402,7.44,55.75,119.86,-6.99,2.36,127.72,N,N,2448964.5,1992-12-08 11:19:34.402,44729.695,True
252,GRB 921209B,1992-12-09,332.97,-52.02,1992-12-09 11:35:38.754,332.97,-52.02,0.0,,2090.0,1.58737e-06,Below Threshold,41738.754,False,921209,2090.0,1.4959e-06,2.1459e-08,2.1015e-06,1.9944e-08,6.8052e-06,5.5375e-08,5.4711e-06,5.6462e-07,10.822,0.46,0.832,10.155,0.224,0.896,8.854,0.106,1.344,4B,921209,8965.0,41738.754,332.97,-52.02,342.0,-51.23,0.68,100.38,N,N,2448965.5,1992-12-09 11:35:38.754,44729.695,True
