NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID DELAY MAG XIMG YIMG
4 0.423 239.3316 1.685857 27.68 25.34836 2.132924 0.2510351 157.8138 0.05318121 46.86373 0.002180139 -0.03415354 3 1342718 0.0,3.664196,0.7037044,8.735819 -2.331644356922191,-2.386558649616325,-2.33985851726333,-1.8350434877973765 1.036633,-0.2010431,-1.091919,0.1158687 -0.345008,-1.058362,-0.2085009,0.9985751
2 0.608 97.49896 1.685857 25.35 25.34161 0.3238304 0.06919442 -74.66566 0.1200854 -45.50375 0.06899863 -0.05128353 5 1344062 0.0,3.466512 -0.73335113162174,-0.008385249217289975 0.1947537,-0.05450907 -0.1726365,0.03408606
2 0.594 277.332 1.685857 25.49 24.92094 2.408638 0.115887 160.11 0.04997642 76.92073 0.2177039 0.3737131 5 1343950 124.394,0.0 -0.5690606244591708,-1.393007723291243 -0.3834058,0.7462892 -0.6468033,1.480479
2 0.42 174.9847 1.685857 25.55 25.9691 1.120333 0.3523559 -79.84449 0.04975342 -147.7234 0.2377989 0.1474907 5 1342693 23.4405,0.0 0.41909916741562936,-1.1665860059514968 -0.2465548,0.6189679 -0.10358,0.6077685
4 1.085 157.0363 1.685857 25.95 24.75556 0.3910613 0.3025495 -50.78949 0.05078765 145.3585 -0.008222151 0.01606085 5 1346730 3.978253,2.714396,3.368821,0.0 -0.9873534671767914,-1.768944600126456,-1.2744712290606204,-1.19443630277796 -0.07874841,0.1419603,0.1470559,-0.1398802 -0.1294802,-0.1088816,0.06963607,0.1622177
4 0.936 293.765 1.685857 26.61 25.67059 1.574957 0.4200335 -175.6495 0.07245281 -177.6423 0.09088973 0.2016569 5 1346141 117.1427,0.0,47.87499,47.93605 0.27254556490291726,-0.93941409580455,-3.010859645088109,-2.9517258012833065 -0.05025556,0.9692996,-0.5975683,-0.478912 -0.4838552,0.4636787,0.6230934,0.7062164
2 0.626 229.6149 1.691234 24.38 24.75245 1.531506 0.1979597 -72.70785 0.05505253 21.42617 -0.3730616 0.2600065 1 1350192 90.27592,0.0 0.3724480812935994,-1.0912414782387638 0.2773528,-1.006122 -0.1598053,0.6757793
2 0.639 93.7562 1.691234 24.43 24.97314 0.2234391 0.3123163 15.04565 0.05519011 17.45187 0.02164978 -0.04959605 1 1350273 0.0,1.678788 -1.7916786897477803,0.5431365749080539 0.1273242,-0.02088462 -0.1099131,0.05729695
2 0.75 145.8814 1.691234 24.5 25.34351 0.5454431 0.3153181 21.091 0.09235954 -33.80367 -0.1045879 0.1242692 1 1351023 0.0,16.04231 -0.9066028981969949,0.8435069814118581 -0.3644135,0.05029469 0.2759575,-0.07833795
2 0.83 165.577 1.691234 24.54 24.98693 0.530395 0.4602884 -173.1349 0.02479794 157.5364 -0.04183842 0.09461 1 1351529 13.91589,0.0 0.4469282820359172,-1.1149401851459828 0.03705426,-0.342272 -0.160907,0.2098092
2 0.621 118.3042 1.691234 24.54 24.06832 0.4157961 0.1776421 4.288316 0.02876471 98.03347 0.08961158 -0.01804879 1 1350143 0.0,4.866248 -1.15567783857925,-0.4716801195739975 0.2922787,-0.114668 -0.05490416,0.03042343
2 0.925 305.4921 1.691234 24.82 25.44341 1.656993 0.1695822 37.35158 0.06260313 -162.8531 -0.1011377 0.4767932 1 1351981 220.1218,0.0 0.6234068110933254,-1.4804852110009712 0.1049498,-0.00402346 -0.3530152,1.30039
2 0.432 166.7247 1.691234 24.98 26.17271 0.999947 0.2626585 35.32909 0.01276655 -56.15036 -0.3173626 0.1620613 1 1348803 0.0,26.92603 -1.0466413452808112,1.1927143272098695 -0.8058153,0.1183513 0.3050464,-0.07680452
2 0.756 209.894 1.691234 24.98 24.59355 1.070221 0.101973 61.59564 0.05450788 -13.44966 -0.1282 -0.1838209 1 1351072 0.0,43.107 -1.3582351568369166,-0.38644865870608863 -0.4998417,0.1726836 -0.5652155,0.2673006
2 0.711 114.025 1.691234 25.12 25.46348 0.3580302 0.1189592 48.56077 0.04357889 -163.881 -0.074556 -0.08022965 1 1350779 0.0,6.298055 -0.8429006099168022,0.3434808777996629 -0.2148628,0.04419592 -0.1972478,0.04988414
2 0.413 224.9055 1.691234 25.67 26.14567 1.853888 0.1400058 -44.95673 0.05457442 106.6197 0.3047276 0.4112852 1 1348670 67.41904,0.0 0.4756666740295702,-1.2858556105981123 -0.2655668,0.5891819 -0.3180127,1.327073
2 0.665 138.6756 1.691234 22.98 22.43354 0.5058175 0.3783061 -170.0928 0.1215562 72.38353 -0.00682258 0.04973217 2 1350458 4.514392,0.0 -0.546460852267438,-1.3967063401952486 0.06447837,0.1527525 -0.192972,0.3050832
2 0.515 266.0725 1.691234 24.65 23.61375 2.1606 0.1735828 133.9714 0.05559634 126.9338 -0.004906863 -0.173409 2 1349395 0.0,48.94707 -1.406243972546468,-1.0362526163801946 0.6108651,0.4814541 -1.315145,0.8415753
4 0.572 179.4734 1.691234 24.67 22.95416 1.03539 0.5072944 -31.14611 0.05672749 -113.5528 0.09663453 -0.05810628 2 1349803 0.0,13.33126,13.62784,13.10083 -1.005256928773917,-1.980279398876545,-1.7158433580275554,-2.7011865039519205 0.5221701,-0.02787943,-0.3819245,-0.3061098 -0.3436819,0.4236836,-0.1527715,0.2775945
2 1.433 225.9436 1.691234 24.99 24.09801 0.2817696 0.4583977 138.9345 0.09383622 -134.6378 -0.05311006 0.03846623 2 1353125 23.15491,0.0 -0.8919885646787379,-0.9482452075015377 0.06820578,-0.1649159 -0.04317141,0.1150955
2 0.594 117.2195 1.691234 25.06 25.30642 0.4309829 0.3769353 137.0635 0.04992211 166.1955 -0.1133767 0.006183479 2 1349946 6.220462,0.0 0.246422585059342,-0.738910053521012 0.09260236,-0.3332615 0.0244414,0.09066982
2 0.82 189.6706 1.691234 25.29 25.75793 0.7088081 0.4790987 -30.63877 0.044333 -145.433 0.001154906 0.1637883 2 1351471 27.37811,0.0 0.4679327749333764,-1.166377249424486 -0.05400466,-0.2135813 -0.1955646,0.4950469
2 0.678 231.2065 1.691234 25.34 25.98207 1.293491 0.6765582 65.82587 0.09406203 -169.4648 0.01998286 -0.3978816 2 1350542 0.0,89.38904 -0.5752942735910298,0.6420702039024356 -0.3177334,-0.1625919 -1.059568,0.2245855
2 0.869 200.9093 1.691234 25.55 25.60513 0.8627846 0.4851288 95.77344 0.04376661 165.554 0.02943575 0.2754789 2 1351709 57.19402,0.0 0.055125865320553684,-0.6553555685067912 -0.05141002,-0.001222393 -0.1572658,0.7040579
2 1.377 118.3042 1.691234 25.57 24.68838 0.09863726 0.37956 -65.81645 0.03209823 -160.6941 -0.01340007 0.01653745 2 1353087 2.112466,0.0 -0.8816224732723198,-0.9018933290845143 0.02296956,-0.04089974 -0.01760533,0.0575613
2 0.385 256.4484 1.691234 25.68 25.0098 2.606753 0.4702639 168.17 0.06092713 -95.77419 0.6487209 -0.2290839 2 1348478 0.0,115.2522 -0.7770210026451099,-0.6702017054317546 1.848673,-0.5846437 -0.6443587,0.2905912
2 0.789 93.11079 1.691234 25.76 25.39576 0.2115466 0.1553647 -18.34785 0.05114806 156.6714 -0.04586376 -0.006834684 2 1351287 0.0,1.959892 -0.9682729739768535,-0.3642392438620909 -0.156287,0.05483314 0.005397132,0.01882213
2 0.372 236.0478 1.691234 25.83 25.58846 2.241233 0.1313828 -99.1311 0.05111014 133.0646 -0.07707905 -0.5323098 2 1348394 0.0,74.26099 -1.0549832531431016,-0.2415416958323527 -0.02022494,0.118369 -1.665864,0.5710797
2 1.275 240.9905 1.691234 25.85 25.96004 0.579368 0.2285789 84.81235 0.05254355 61.38574 0.1010094 0.1210507 2 1352982 64.34765,0.0 0.11004190163845182,-0.7991312225866432 -0.09454982,0.2450423 -0.07922388,0.3901848
2 0.713 404.5759 1.691234 25.93 25.41755 4.799014 0.5089742 5.325472 0.05273141 -8.334385 1.345621 -0.127358 2 1350800 0.0,1065.041 -0.5124475888702625,-0.5723661918685518 3.854977,-0.9160751 -0.1685185,0.348781
2 0.449 153.8155 1.691234 26.07 25.84477 0.820214 0.3886534 -155.6763 0.08087762 160.3151 0.123534 0.1283683 2 1348914 12.88286,0.0 -0.22522522137888965,-0.8707655657556057 -0.08736477,0.552274 -0.2261061,0.2873267
2 0.778 297.8516 1.691234 26.09 24.51162 2.068796 0.1739611 123.9884 0.04400922 -161.7307 0.06790016 -0.1977395 2 1351220 0.0,83.93099 -1.8061672933992186,-1.5783782984760895 0.5818589,-0.1233034 -1.108435,0.8364717
2 0.695 56.23413 1.691234 26.1 25.74197 0.07435799 0.2621123 105.3291 0.03772375 -74.09376 0.009290999 0.0006428368 2 1350656 0.0,0.1234072 -1.7246276943978824,-0.3580321084169486 0.04098508,-0.02936758 -0.02942949,-0.005354304
2 0.509 144.8772 1.691234 26.43 26.18611 0.7532517 0.261238 -68.93954 0.04100352 -35.39787 0.142289 -0.1253487 2 1349341 0.0,13.6945 -0.820107619407367,-0.24388507069493365 0.4012857,-0.1547337 -0.4161237,0.09204024
2 0.521 223.3572 1.691234 26.67 25.63603 1.805025 0.2899638 176.0063 0.08356932 123.2067 -0.2224089 0.1000266 2 1349437 0.0,42.83896 -1.0339672678639085,-2.5832376414325307 -1.020938,0.554318 0.5429088,-0.338387
2 0.466 200.4472 1.691234 26.72 25.74915 1.496328 0.2465789 174.2216 0.04773433 -46.7594 -0.2795181 0.02696735 2 1349044 35.41347,0.0 -1.1083749853538438,-0.9708463538640575 0.4637679,-1.019312 0.02167931,0.2203588
2 1.157 243.2204 1.691234 26.86 25.77608 0.7156691 0.3425324 151.4625 0.05342656 81.93449 -0.02882872 0.07606149 2 1352764 32.37061,0.0 -1.0839189899231831,-1.284423606899693 -0.03486116,-0.2476094 -0.2901727,0.393143
2 0.709 95.94006 1.691234 27.44 25.90216 0.2422209 0.02941737 23.0344 0.06348988 172.6166 -0.01979554 -0.00859158 2 1350763 0.0,0.9103117 -1.5378408209877859,-1.6853680697175948 -0.1487738,0.07418919 -0.0265499,0.06809927
2 1.377 179.4734 1.691234 26.2 25.68606 0.2210615 0.2688577 152.9215 0.04681767 -156.383 0.03132637 0.01713982 3 1353088 8.448549,0.0 -0.513939886277951,-1.2012555408289778 -0.05320638,0.1486904 -0.0524575,0.03757512
2 0.902 188.3649 1.691234 26.34 26.03861 0.7297069 0.187037 -131.9733 0.05227776 27.1682 0.1549874 0.01748089 3 1351874 30.16204,0.0 -0.3013879429389388,-0.975519624261536 -0.2012162,0.5145919 0.02075033,0.1624927
2 0.372 171.3957 1.691234 26.61 26.07487 1.212978 0.2338601 -20.94532 0.0740894 168.9301 -0.2285139 -0.03998998 3 1348392 0.0,18.6155 -0.8664276126841688,-0.5351323104384553 -0.889683,0.3149478 0.03578957,0.1778454
4 0.436 177.4189 1.691234 27.0 26.10383 1.286487 0.4271636 -53.42578 0.0883492 91.50648 0.0701983 0.000313596 3 1348831 0.0,9.672468,5.081191,2.701314 -1.088472046041427,-0.22350241680474392,-0.8961696596923013,-1.2610721456846665 0.406609,-0.3949461,0.4522708,-0.08355739 -0.5488674,-0.1718087,0.3219267,0.6405801
2 0.966 182.3896 1.691234 27.11 25.72271 0.5849048 0.2227874 -77.68297 0.04854964 -159.2557 -0.03708768 0.06318926 3 1352159 12.97637,0.0 -1.3872938736362013,-1.5859649200874923 0.1467206,-0.1522558 -0.1707534,0.331966
2 0.414 162.5549 1.691234 27.22 26.06538 0.9317539 0.1600438 -32.05746 0.05358429 -88.35627 -0.09666451 0.003068478 3 1348677 6.874885,0.0 -1.1546193569721597,-1.8847208410593774 0.379446,-0.5421226 0.07590876,0.2133016
2 0.247 108.893 1.691234 24.58 26.18929 0.604406 0.5011384 74.72915 0.08186968 -142.7568 -0.09798032 -0.2359786 5 1347749 0.0,5.677242 -0.4307226585147183,1.6092903248105523 -0.2549504,0.01500132 -0.5103569,0.03041356
2 0.655 249.4595 1.691234 25.19 25.46378 1.632563 0.4316646 144.5116 0.06840694 62.91271 0.3140353 0.1789281 5 1350386 86.33535,0.0 0.2737760124382261,-1.465924132136066 -0.3510069,1.145069 -0.298472,0.3549949
4 0.466 139.6368 1.691234 25.79 25.07914 0.6303553 0.7292884 -41.40632 0.03403555 113.1457 0.151305 0.1064567 5 1349038 0.0,2.081819,1.84504,9.168251 -0.7108596656527272,-0.8000965855831205,-1.2047411638019971,2.4848911929010025 0.4674794,0.2301364,0.0440269,-0.04369546 -0.04108648,0.344939,0.4258565,-0.04269646
2 0.402 222.8435 1.691234 26.31 25.95955 1.8931 0.09717654 159.9424 0.0554716 107.7996 -0.1372712 -0.3295623 5 1348604 0.0,46.49703 -1.4411606213029649,-0.35045196194606726 -0.2507648,0.2602174 -1.302741,0.5200931
2 0.885 333.4264 1.691234 26.37 24.20813 2.257379 0.1617619 40.24532 0.04023709 132.065 -0.1179866 -0.07357834 5 1351791 0.0,76.79151 -2.1618748416442584,-2.5446703393815895 -1.068887,0.8686655 -0.6722428,0.4860544
4 0.645 182.3896 1.691234 26.79 25.80475 1.039077 0.3915265 -165.9788 0.04180388 6.661255 -0.01970699 0.03753353 5 1350319 9.537387,0.0,1.599996,4.929723 -0.3829687588521844,-1.2024144738612386,-1.325504369914278,-0.9852510643468828 0.0994313,-0.5462452,0.4667724,-0.07264322 -0.3612892,0.0002910919,0.2315414,0.4471502
2 0.868 169.0441 1.696622 24.23 25.70864 0.5806722 0.3594295 -161.4232 0.02070586 8.452864 -0.1711643 0.1328129 1 1357600 0.0,30.30489 -0.8510617005574537,1.4786373705291764 -0.4722353,0.04711331 0.2081339,-0.05159153
2 0.831 262.4219 1.696622 24.47 22.27096 1.48626 0.04825791 125.1305 0.03662628 173.9186 -0.05686544 -0.002579882 1 1357410 0.0,20.65537 -2.1990383629825354,-2.668996526368435 -0.8480703,0.616553 0.1199509,0.3726339
2 1.081 126.4736 1.696622 24.49 24.94347 0.2454506 0.1676267 70.52158 0.04101869 124.5683 0.01125072 -0.07652967 1 1358532 0.0,7.500492 -0.8408465871608439,0.45347222606841703 0.03111202,-0.009057702 -0.1997403,0.04240097
2 1.018 177.8279 1.696622 24.97 25.05606 0.5615563 0.2943607 64.27918 0.06598827 114.6562 -0.009285299 -0.1666239 1 1358318 0.0,31.59276 -0.7288172710751323,0.0860630972494058 -0.01594557,-0.006543206 -0.4544182,0.1070594
2 0.242 148.5936 1.696622 25.04 25.4299 1.028438 0.1758602 24.86434 0.05546943 -32.17129 -0.306093 -0.1069474 1 1353557 0.0,11.98557 -0.8715267724379939,0.38990049229171964 -0.8165497,0.1792253 -0.1912186,0.06591229
2 0.263 330.3695 1.696622 25.49 25.99513 4.613504 0.3195479 -173.952 0.04722145 113.9717 -0.3368226 -1.185298 1 1353653 0.0,227.8779 -1.5093296076180918,0.5051295904328189 -1.228149,0.1814996 -3.334642,1.058228
2 0.954 162.9296 1.696622 25.51 25.61618 0.4438769 0.4147535 10.69536 0.06012497 -2.439276 -0.05374221 0.04759118 1 1358026 12.05787,0.0 0.10618494295909237,-0.8853575689899885 0.06151332,-0.3291027 -0.1374158,0.07340602
2 0.395 177.4189 1.696622 25.72 25.75935 1.147344 0.3551457 152.6537 0.02256427 69.97456 -0.01144062 0.2345798 1 1354390 19.16412,0.0 0.03934562506221026,-1.2560264865710655 -0.06071947,-0.2778867 -0.3390106,0.7875937
2 0.676 174.5822 1.696622 25.88 25.77036 0.8515098 0.4346582 -19.43559 0.0744863 -129.6574 0.241175 -0.0955831 1 1356416 0.0,32.57784 -0.7516397676169821,-0.10963517217584282 0.6508475,-0.1602976 -0.1788862,0.08017462
2 0.217 88.30799 1.696622 23.59 25.01461 0.3625519 0.4232117 3.154321 0.02413948 135.9163 -0.1196642 -0.08353196 2 1353463 0.0,1.714803 -0.6511647293965346,1.4246103168303825 -0.2977708,0.02476237 -0.1385575,0.02702103
2 0.724 109.144 1.696622 23.89 23.50235 0.3000981 0.02542044 171.695 0.07476314 -13.34899 -0.01910529 0.05067801 2 1356717 2.783472,0.0 -0.3876535091185824,-1.415891001518935 0.02251038,-0.1307295 -0.09360068,0.1644233
2 0.166 187.0682 1.696622 23.97 22.99292 1.727648 0.2452077 -109.7465 0.03182846 -8.782239 0.05936276 0.3122346 2 1353302 12.8777,0.0 -0.9770795436879932,-1.1657006469719795 -0.04227476,0.2950579 -0.5559717,1.138424
2 0.844 210.8628 1.696622 25.21 26.12542 0.9183193 0.3201474 -80.51542 0.07177921 122.4958 -0.2669318 0.03434212 2 1357491 57.06246,0.0 0.9154225234676471,-1.04945251190169 0.1807607,-0.6533859 -7.893186e-06,0.3840622
4 0.257 102.3293 1.696622 25.26 24.41751 0.5391699 0.3991825 -61.93721 0.1068656 -34.82685 0.03636773 -0.02084757 2 1353624 0.0,1.137082,0.8267685,0.9030842 -0.842485418721257,-0.340355713399513,-1.5831218194883532,-1.1349858359242952 0.2310942,-0.1685944,-0.09858158,0.09746314 -0.2211577,-0.05928887,0.2054781,0.1771018
2 0.662 140.9289 1.696622 25.4 25.03619 0.615967 0.3054298 -30.46053 0.05063248 -45.17049 0.1282471 -0.1081052 2 1356321 0.0,14.68179 -0.6739790594470698,-0.36381374904231456 0.3773535,-0.09248066 -0.3046939,0.09364162
2 0.363 129.4196 1.696622 25.51 25.67236 0.7053984 0.3965478 -93.52353 0.03211413 79.2902 -0.09628424 -0.183754 2 1354177 0.0,8.995238 -0.6495739881089019,0.16235631825737584 -0.1890563,0.09530334 -0.5447628,0.1007808
2 0.651 194.0886 1.696622 25.56 25.39518 1.06425 0.5711024 -115.1093 0.07829903 178.6016 0.08319895 0.3162705 2 1356250 49.63997,0.0 -0.16482461793456304,-0.6303818576559211 0.01157119,0.3476925 -0.2262278,0.7835497
2 0.377 227.5097 1.696622 25.79 24.99485 2.276995 0.2610948 170.2969 0.07082224 -26.80319 -0.4179169 0.1025091 2 1354273 61.15422,0.0 -1.624891363115032,-0.7951494635651208 0.6653442,-1.536761 -0.1292194,0.4499537
2 0.478 179.8871 1.696622 25.88 25.83044 1.094349 0.05859614 -165.3286 0.04928757 146.6372 -0.0626229 -0.2392507 2 1354956 0.0,23.29325 -1.5816538366389554,-0.04956489603024101 -0.139693,0.07735186 -0.7741838,0.2984259
2 1.106 234.9633 1.696622 25.93 25.1128 0.7381996 0.1569623 -136.395 0.03268583 -149.3806 0.003337284 0.09702662 2 1358611 33.04655,0.0 -0.8171975095525609,-1.4726592444257434 0.06293867,0.176789 -0.2731602,0.4562072
2 0.277 55.84702 1.696622 26.01 25.93844 0.1490411 0.4010573 112.1721 0.02595776 115.6044 -0.02288428 0.03997481 2 1353716 0.0,0.2913472 -0.6013893442297283,-0.07155520016203012 -0.05603716,0.01596228 0.1084197,-0.02207673
2 0.141 175.7924 1.696622 26.14 25.7956 1.561819 0.3645768 157.1053 0.03474853 -164.8473 -0.2681338 0.2506233 2 1353250 11.77167,0.0 -0.3444024816336736,-0.8260354480792363 0.2031137,-1.003586 -0.3706779,0.620864
2 0.489 150.6607 1.696622 26.16 25.00818 0.8359122 0.08545043 86.51053 0.05613396 -84.58878 0.03358595 -0.116762 2 1355042 0.0,9.183413 -1.1518241314296638,-1.4100279264878663 0.1028999,-0.1264905 -0.5419693,0.2618524
2 0.567 272.2701 1.696622 26.23 26.09203 2.252598 0.07764767 158.4439 0.0587648 -113.4466 0.4603149 -0.2354929 2 1355610 0.0,128.9095 -1.4819206528183961,-0.13796784638938495 1.426091,-0.5670006 -0.7579828,0.2916768
2 0.732 123.5947 1.696622 26.27 25.50588 0.4364108 0.1950384 -145.6431 0.09243229 35.34875 0.08562672 0.03475693 2 1356761 6.942915,0.0 -0.8333596948364387,-0.764118836687615 -0.114928,0.2846808 -0.02195592,0.1534499
2 0.652 256.4484 1.696622 26.64 26.11365 1.996993 0.3866655 9.983203 0.07089715 -149.5095 0.4706925 -0.01346589 2 1356260 137.1597,0.0 -0.5263547447905201,-0.6661825222728485 -0.4741918,1.52236 0.1849417,0.226921
4 0.777 155.5966 1.696622 26.65 25.60347 0.5080535 0.5285513 -9.491361 0.04178392 44.13515 0.03022982 0.0704453 2 1357080 9.333888,0.0,2.66845,2.625363 0.37104716035764373,-1.0465254010878882,-2.2307885606515994,-2.3583727917133226 -0.03633184,0.3291847,-0.06985669,-0.1679734 -0.1697441,0.1580898,0.3061857,0.2627423
2 0.526 94.18896 1.696622 26.67 25.60003 0.2998849 0.328206 96.10969 0.02032633 30.90267 -0.009483328 0.04235224 2 1355296 1.32929,0.0 -1.7980803761013662,-1.0699670425184982 0.05614017,-0.02596425 -0.09381524,0.1946112
2 0.431 332.6596 1.696622 27.37 26.04166 3.968155 0.08395598 -103.8427 0.04908843 -28.30738 0.1455349 0.375606 2 1354620 120.3464,0.0 -1.328339259966268,-2.1599250298071504 -0.6931768,0.532213 -1.448223,2.325988
2 1.272 106.4143 1.696622 25.81 26.0444 0.1100941 0.2307794 -9.070737 0.1049949 -95.50823 -0.02092604 0.02288964 3 1358978 2.295592,0.0 0.2343997746847272,-1.059902423540121 0.01470128,-0.04911703 -0.01855139,0.07115892
2 0.302 211.8361 1.696622 26.28 25.83634 1.941639 0.3410127 113.3326 0.05551641 -136.3545 -0.2116463 0.4481498 3 1353859 45.42566,0.0 -0.4436616015310912,-0.8934771911202394 0.2456372,-0.4967105 -0.4290312,1.365093
2 0.245 262.4219 1.696622 26.37 25.97006 2.9043 0.3496626 -60.28705 0.04642491 -43.58733 -0.3734405 0.1187949 3 1353570 53.55316,0.0 -0.3999408300623024,-0.9967258553465859 1.074894,-1.609754 0.2223847,1.330369
2 0.616 192.3092 1.696622 26.79 26.05003 1.169233 0.3757394 163.2627 0.06259943 18.82866 0.2418937 -0.09223192 3 1356000 0.0,39.33232 -0.7399743853145986,-0.8997247699396661 0.8459238,-0.261379 -0.188551,0.1869307
2 0.528 109.9006 1.696622 26.84 25.69935 0.3610843 0.1717151 109.5434 0.05401381 113.8583 -0.02263541 0.01335586 3 1355313 1.327788,0.0 -1.1406515889896842,-1.417748327294899 0.1666205,-0.1380573 0.004805345,0.198592
2 0.248 156.6751 1.696622 27.36 26.13644 1.008808 0.3179817 89.81257 0.02960404 -163.0586 0.04976896 0.06117405 3 1353580 3.835268,0.0 -1.223557704685679,-1.4673862488052247 -0.4493937,0.2334219 -0.1388648,0.6037359
4 0.609 177.8279 1.696622 27.41 25.59369 1.015709 0.1357374 111.5943 0.07407739 72.20895 -0.01865306 -0.008864516 3 1355937 0.0,4.479111,1.280828,2.490856 -1.81631109154416,-1.4668403297855792,-2.0771652307694723,-1.9917632389204756 -0.1267307,0.4236112,-0.07426856,-0.4484261 -0.5168041,0.02831455,0.4975488,0.0789771
2 0.966 157.0363 1.696622 26.72 26.10016 0.4536544 0.3925654 -10.10377 0.03768613 60.64739 0.09874216 0.024189 4 1358076 14.10432,0.0 -0.6198386966108591,-0.8637112395945766 -0.109517,0.3279638 -0.06672878,0.05332504
2 0.466 173.3804 1.696622 26.98 26.10111 1.160946 0.3376307 -68.15447 0.07132764 161.1291 0.1233175 -0.1629839 4 1354861 0.0,19.66943 -0.8788912251250202,-1.8272240629003869 0.5095368,-0.2593876 -0.605311,0.2644878
4 0.259 174.9847 1.696622 27.65 25.94333 1.248971 0.3327504 160.395 0.03033357 122.8597 -0.05970273 -0.09229417 4 1353637 0.9866752,0.0,6.265715,0.6094651 -2.054578590273938,-1.7066724586920627,-0.4942308054994533,-1.9579126992388274 -0.2226487,-0.757939,0.2325086,0.3404129 -0.6993478,-0.0853869,0.4614139,-0.6799894
2 0.976 130.9182 1.696622 25.26 24.42303 0.3098464 0.4393428 115.9844 0.01732374 39.02528 -0.01338319 0.0557002 5 1358132 5.658993,0.0 -1.3338099111816697,-0.8369669589819563 -0.02036307,-0.06649142 -0.09994141,0.2064521
4 1.006 197.697 1.696622 25.42 24.37465 0.7012901 0.3622486 -0.6534934 0.05364912 27.29165 -0.04482706 -0.02823765 5 1358267 0.0,11.2081,15.63115,11.52957 -1.0453453790245972,-2.185708094214979,-0.6825703489614783,-1.909085773265766 -0.401924,0.29896,0.05984111,0.1778681 -0.1137623,-0.08989702,0.2569771,-0.2429925
2 0.978 224.9055 1.696622 25.64 26.03592 0.9475608 0.2884271 6.806588 0.03380581 50.54204 0.3100655 0.06338944 5 1358149 91.44577,0.0 0.3959192765227427,-0.7004314154450944 -0.1508488,0.7693979 -0.03256516,0.1933052
2 0.908 188.3649 1.696622 26.58 25.30994 0.7102378 0.3393394 179.7897 0.04742085 90.35377 -0.08541098 0.003854155 5 1357812 0.0,15.66094 -1.2700614159516632,-2.4791176215312056 -0.4368315,0.2716315 0.01492452,-0.03525479
