trigger,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime
3477,4B,950321,9797,12362.673,245.62,-74.43,315.85,-17.14,13.28,105.27,N,N,2449797.5,1995-03-21 03:26:02.673
3480,4B,950325B,9801,25844.401,52.81,50.5,147.12,-4.71,0.58,125.19,Y,N,2449801.5,1995-03-25 07:10:44.401
3481,4B,950325,9801,63391.921,66.22,-11.56,206.52,-37.71,0.33,95.85,N,N,2449801.5,1995-03-25 17:36:31.921
3485,4B,950327B,9803,26347.186,54.12,38.01,155.35,-14.26,1.32,141.06,N,N,2449803.5,1995-03-27 07:19:07.186
3486,4B,950327,9803,85671.601,274.4,20.46,47.93,16.38,2.57,140.55,N,N,2449803.5,1995-03-27 23:47:51.601
3487,4B,950328,9804,77993.969,29.65,-14.4,177.17,-69.84,8.41,99.94,N,N,2449804.5,1995-03-28 21:39:53.969
3488,4B,950401,9808,42642.354,197.93,56.95,117.41,59.96,1.22,106.61,N,N,2449808.5,1995-04-01 11:50:42.354
3489,4B,950401B,9808,74634.417,86.06,43.75,167.15,7.44,0.29,83.36,N,N,2449808.5,1995-04-01 20:43:54.417
3491,4B,950403B,9810,47987.377,36.39,10.71,157.18,-45.81,0.43,179.02,N,N,2449810.5,1995-04-03 13:19:47.377
3492,4B,950403,9810,84826.546,184.64,56.55,132.0,59.99,1.67,86.53,N,N,2449810.5,1995-04-03 23:33:46.546
3493,4B,950405,9812,15257.777,13.74,57.5,123.41,-5.36,5.44,136.03,N,N,2449812.5,1995-04-05 04:14:17.777
3494,4B,950405B,9812,37219.057,326.16,47.79,93.58,-4.15,7.47,121.91,N,N,2449812.5,1995-04-05 10:20:19.057
3499,4B,950409,9816,23559.601,47.14,-58.72,275.57,-50.49,3.06,82.69,N,N,2449816.5,1995-04-09 06:32:39.601
3502,4B,950410,9817,68416.37,322.3,-23.28,26.05,-44.39,3.78,151.92,N,N,2449817.5,1995-04-10 19:00:16.370
3503,4B,950412,9819,2884.274,317.36,2.65,52.91,-28.85,2.48,148.72,N,N,2449819.5,1995-04-12 00:48:04.274
3505,4B,950413,9820,54198.193,261.26,64.37,94.07,33.56,4.77,78.05,N,N,2449820.5,1995-04-13 15:03:18.193
3509,4B,950416,9823,48419.761,186.32,30.2,183.25,83.49,1.45,72.2,N,N,2449823.5,1995-04-16 13:26:59.761
3510,4B,950416B,9823,82358.45,240.84,-10.93,0.22,29.9,7.82,89.98,N,N,2449823.5,1995-04-16 22:52:38.450
3511,4B,950417,9824,43601.073,136.17,-73.29,288.36,-17.23,1.59,129.65,N,N,2449824.5,1995-04-17 12:06:41.073
3512,4B,950418,9825,83795.633,92.4,3.26,205.2,-7.78,0.65,106.96,N,N,2449825.5,1995-04-18 23:16:35.633
3514,4B,950419,9826,41027.249,50.24,54.46,143.62,-2.29,2.15,92.13,N,N,2449826.5,1995-04-19 11:23:47.249
3515,4B,950420,9827,54838.961,281.03,-46.47,349.34,-18.12,3.64,125.78,N,N,2449827.5,1995-04-20 15:13:58.961
3516,4B,950421,9828,44989.553,72.01,-63.06,273.44,-37.83,0.79,119.38,N,N,2449828.5,1995-04-21 12:29:49.553
3523,4B,950425,9832,919.218,163.16,-35.25,277.13,21.6,0.35,129.64,N,N,2449832.5,1995-04-25 00:15:19.218
3527,4B,950430,9837,54229.426,57.34,29.02,163.48,-19.51,1.2,122.2,N,N,2449837.5,1995-04-30 15:03:49.426
3528,4B,950430B,9837,59616.945,125.41,61.41,155.29,34.32,5.6,77.61,N,N,2449837.5,1995-04-30 16:33:36.945
3529,4B,950501,9838,12304.049,296.92,27.78,63.79,1.22,1.26,128.74,N,N,2449838.5,1995-05-01 03:25:04.049
3530,4B,950502,9839,6404.977,164.65,-27.86,274.48,28.7,6.08,144.96,N,N,2449839.5,1995-05-02 01:46:44.977
3537,4B,950503,9840,66970.417,159.16,-7.19,254.47,42.65,0.54,118.1,N,N,2449840.5,1995-05-03 18:36:10.417
3545,4B,950505,9842,45193.905,143.87,-70.21,287.71,-13.38,4.15,76.23,N,N,2449842.5,1995-05-05 12:33:13.905
3552,4B,950506,9843,84312.753,335.8,84.34,119.24,22.56,2.42,76.8,N,N,2449843.5,1995-05-06 23:25:12.753
3564,4B,950509B,9846,46185.137,302.74,78.82,111.52,22.87,2.89,108.25,N,N,2449846.5,1995-05-09 12:49:45.137
3567,4B,950509,9846,83765.938,44.44,22.93,157.33,-31.37,3.21,123.67,N,N,2449846.5,1995-05-09 23:16:05.938
3569,4B,950510,9847,28079.793,188.57,-65.48,301.15,-2.66,0.8,80.46,N,N,2449847.5,1995-05-10 07:47:59.793
3571,4B,950513,9850,81703.602,271.6,-72.91,321.13,-22.63,0.73,79.93,N,N,2449850.5,1995-05-13 22:41:43.602
3580,4B,950517,9854,39376.05,20.82,-47.15,287.68,-69.02,3.43,97.52,N,N,2449854.5,1995-05-17 10:56:16.050
3585,4B,950519,9856,64851.441,175.26,42.37,161.66,69.07,4.3,94.02,N,N,2449856.5,1995-05-19 18:00:51.441
3588,4B,950521,9858,25157.298,22.21,-26.86,213.19,-81.66,1.75,162.9,N,N,2449858.5,1995-05-21 06:59:17.298
3590,4B,950522B,9859,23896.881,88.52,-81.91,293.98,-28.85,0.98,78.13,N,N,2449859.5,1995-05-22 06:38:16.881
3593,4B,950522,9859,85283.185,109.56,19.28,198.36,14.4,0.86,138.26,N,N,2449859.5,1995-05-22 23:41:23.185
3594,4B,950523,9860,20369.073,85.63,43.08,167.57,6.83,1.81,95.63,N,N,2449860.5,1995-05-23 05:39:29.073
3595,4B,950523B,9860,66464.69,72.16,38.91,165.04,-3.85,3.36,157.62,N,N,2449860.5,1995-05-23 18:27:44.690
3598,4B,950524,9861,14899.121,186.41,0.45,288.8,62.61,1.14,167.12,N,Y,2449861.5,1995-05-24 04:08:19.121
3606,4B,950529,9866,36893.553,239.06,-20.82,350.75,24.44,1.8,160.35,N,N,2449866.5,1995-05-29 10:14:53.553
3608,4B,950530,9867,55014.577,115.39,-21.6,237.74,0.67,1.6,135.74,N,N,2449867.5,1995-05-30 15:16:54.577
3611,4B,950531,9868,38385.329,274.71,17.79,45.52,15.04,7.78,138.24,N,N,2449868.5,1995-05-31 10:39:45.329
3618,4B,950602,9870,25592.753,41.45,-58.5,278.47,-52.85,0.92,86.98,N,N,2449870.5,1995-06-02 07:06:32.753
3634,4B,950608,9876,81272.497,57.56,-53.6,264.39,-47.94,0.76,72.36,N,N,2449876.5,1995-06-08 22:34:32.497
3637,4B,950610,9878,6849.457,100.1,-17.65,227.59,-10.31,0.83,101.89,N,N,2449878.5,1995-06-10 01:54:09.457
3639,4B,950611B,9879,20509.874,220.34,-79.56,307.97,-17.78,3.14,116.45,N,N,2449879.5,1995-06-11 05:41:49.874
3640,4B,950611,9879,47169.778,147.2,11.89,223.34,44.64,6.73,92.9,N,N,2449879.5,1995-06-11 13:06:09.778
3642,4B,950612,9880,59382.385,254.09,-0.48,18.42,25.12,4.12,152.61,N,N,2449880.5,1995-06-12 16:29:42.385
3643,4B,950619,9887,19719.601,290.94,-13.39,24.44,-13.14,12.98,135.88,N,N,2449887.5,1995-06-19 05:28:39.601
3644,4B,950620,9888,2673.906,45.72,6.13,171.52,-44.0,1.49,154.28,N,N,2449888.5,1995-06-20 00:44:33.906
3647,4B,950624B,9892,12602.034,295.96,36.46,70.93,6.24,3.08,138.03,N,N,2449892.5,1995-06-24 03:30:02.034
3648,4B,950624,9892,84084.401,165.37,14.99,232.74,61.71,0.59,167.74,N,N,2449892.5,1995-06-24 23:21:24.401
3649,4B,950625,9893,14601.393,271.64,-21.15,9.11,-0.18,0.57,80.4,N,N,2449893.5,1995-06-25 04:03:21.393
3651,4B,950627,9895,56778.162,242.27,-49.37,332.58,1.77,4.74,93.81,N,N,2449895.5,1995-06-27 15:46:18.162
3652,4B,950628,9896,2145.714,180.0,-55.88,295.72,6.27,4.93,94.67,N,N,2449896.5,1995-06-28 00:35:45.714
3654,4B,950629,9897,37036.721,83.13,9.47,195.12,-12.79,0.73,150.9,N,N,2449897.5,1995-06-29 10:17:16.721
3655,4B,950630,9898,76237.489,174.28,21.48,227.38,72.17,2.61,105.63,N,N,2449898.5,1995-06-30 21:10:37.489
3657,4B,950701,9899,12758.193,320.14,-20.82,28.47,-41.76,0.26,139.01,N,N,2449899.5,1995-07-01 03:32:38.193
3658,4B,950701B,9899,23737.457,346.27,37.74,100.73,-20.5,0.36,111.79,N,N,2449899.5,1995-07-01 06:35:37.457
3662,4B,950706,9904,42735.537,28.61,31.52,138.34,-29.46,0.81,97.22,N,N,2449904.5,1995-07-06 11:52:15.537
3663,4B,950711,9909,13789.106,85.81,-24.01,228.3,-25.08,1.03,109.46,N,N,2449909.5,1995-07-11 03:49:49.106
3664,4B,950713,9911,32176.562,286.67,30.04,61.57,10.2,2.14,94.53,N,N,2449911.5,1995-07-13 08:56:16.562
3665,4B,950714,9912,6186.93,29.0,64.03,129.93,2.04,2.42,113.83,N,N,2449912.5,1995-07-14 01:43:06.930
3668,4B,950716,9914,82950.706,95.94,5.09,205.23,-3.81,2.41,63.8,N,N,2449914.5,1995-07-16 23:02:30.706
3671,4B,950718,9916,64535.218,200.43,31.65,69.16,82.01,2.75,139.82,N,N,2449916.5,1995-07-18 17:55:35.218
3709,4B,950726,9924,51578.29,12.54,-40.72,303.97,-76.41,1.81,89.63,N,N,2449924.5,1995-07-26 14:19:38.290
3711,4B,950728,9926,32614.066,183.84,-45.56,296.35,16.85,2.76,73.88,N,N,2449926.5,1995-07-28 09:03:34.066
3717,4B,950730,9928,36089.522,251.81,25.34,45.2,37.59,2.68,146.86,N,N,2449928.5,1995-07-30 10:01:29.522
3722,4B,950801,9930,28578.994,138.12,7.52,223.05,34.68,4.0,133.56,N,N,2449930.5,1995-08-01 07:56:18.994
3728,4B,950802,9931,20597.938,29.17,-6.79,163.18,-64.43,6.43,112.19,N,N,2449931.5,1995-08-02 05:43:17.938
3733,4B,950803,9932,65571.506,134.7,57.63,159.06,39.53,10.11,79.97,N,N,2449932.5,1995-08-03 18:12:51.506
3734,4B,950804,9933,7134.898,287.45,56.26,86.87,19.85,0.32,135.39,N,N,2449933.5,1995-08-04 01:58:54.898
3735,4B,950804B,9933,45376.69,186.67,24.94,233.06,84.03,1.46,133.77,N,N,2449933.5,1995-08-04 12:36:16.690
3736,4B,950805,9934,13454.514,79.86,-39.38,243.9,-33.92,1.75,148.15,N,N,2449934.5,1995-08-05 03:44:14.514
3737,4B,950805B,9934,37471.218,318.66,57.76,97.13,6.2,4.48,83.01,N,N,2449934.5,1995-08-05 10:24:31.218
3740,4B,950806,9935,848.562,272.75,-31.35,0.64,-5.96,4.26,104.14,N,N,2449935.5,1995-08-06 00:14:08.562
3742,4B,950806B,9935,72548.786,164.48,35.73,186.23,64.42,9.21,101.7,N,N,2449935.5,1995-08-06 20:09:08.786
3745,4B,950808,9937,12974.77,149.7,80.36,130.87,33.94,1.52,91.36,N,N,2449937.5,1995-08-08 03:36:14.770
3750,4B,950809,9938,85945.266,51.09,14.06,169.73,-34.56,0.63,143.69,N,N,2449938.5,1995-08-09 23:52:25.266
3751,4B,950810,9939,10808.498,30.38,5.76,152.78,-53.0,4.27,167.92,N,N,2449939.5,1995-08-10 03:00:08.498
3758,4B,950812,9941,56528.562,58.02,3.79,184.71,-36.58,7.33,149.77,N,N,2449941.5,1995-08-12 15:42:08.562
3762,4B,950815,9944,76483.762,262.81,3.21,26.47,19.28,2.69,85.5,N,N,2449944.5,1995-08-15 21:14:43.762
3764,4B,950817,9946,73144.754,182.25,39.81,155.02,74.56,2.82,87.43,N,N,2449946.5,1995-08-17 20:19:04.754
3765,4B,950818,9947,5002.93,278.65,33.87,62.42,17.96,0.35,109.02,N,N,2449947.5,1995-08-18 01:23:22.930
3766,4B,950819,9948,84934.322,339.48,-61.25,326.84,-49.22,1.31,83.86,N,N,2449948.5,1995-08-19 23:35:34.322
3767,4B,950822,9951,13749.618,245.24,-66.4,321.81,-11.56,0.44,107.06,N,N,2449951.5,1995-08-22 03:49:09.618
3768,4B,950822B,9951,33568.434,125.67,-17.24,239.1,11.21,1.71,141.73,N,N,2449951.5,1995-08-22 09:19:28.434
3770,4B,950830,9959,15244.594,323.1,-52.34,344.57,-45.42,3.2,95.33,N,N,2449959.5,1995-08-30 04:14:04.594
3771,4B,950830B,9959,37589.682,330.07,-64.67,326.65,-43.75,2.67,89.8,N,N,2449959.5,1995-08-30 10:26:29.682
3772,4B,950901B,9961,1545.906,131.38,46.22,173.95,38.55,3.6,84.7,N,N,2449961.5,1995-09-01 00:25:45.906
3773,4B,950901,9961,40340.146,316.39,13.38,62.01,-21.89,6.11,114.52,N,N,2449961.5,1995-09-01 11:12:20.146
3774,4B,950901C,9961,85165.49,264.2,69.35,99.78,31.81,7.15,71.14,N,N,2449961.5,1995-09-01 23:39:25.490
3775,4B,950904B,9964,27780.786,169.52,64.42,138.31,49.83,4.97,82.45,N,N,2449964.5,1995-09-04 07:43:00.786
3776,4B,950904,9964,52688.562,258.86,47.48,73.61,35.5,0.47,112.14,N,N,2449964.5,1995-09-04 14:38:08.562
3779,4B,950907,9967,16446.898,302.12,49.46,84.53,8.96,5.93,70.52,N,N,2449967.5,1995-09-07 04:34:06.898
3781,4B,950908,9968,7487.666,85.46,4.31,200.89,-13.36,2.1,154.25,N,N,2449968.5,1995-09-08 02:04:47.666
3782,4B,950908B,9968,30382.002,178.7,6.95,266.68,65.75,9.95,130.3,N,N,2449968.5,1995-09-08 08:26:22.002
3788,4B,950909,9969,85452.466,216.36,-0.11,346.46,54.62,0.37,153.33,N,N,2449969.5,1995-09-09 23:44:12.466
3789,4B,950911,9971,23551.41,226.94,-10.73,348.66,39.74,1.87,116.05,N,N,2449971.5,1995-09-11 06:32:31.410
3790,4B,950911C,9971,31524.53,20.93,45.9,128.78,-16.61,3.3,103.81,N,N,2449971.5,1995-09-11 08:45:24.530
3791,4B,950911B,9971,53054.898,162.4,-14.52,263.83,38.93,6.71,86.27,N,N,2449971.5,1995-09-11 14:44:14.898
3792,4B,950911D,9971,84050.866,69.7,54.03,152.5,4.77,5.81,141.48,N,N,2449971.5,1995-09-11 23:20:50.866
3796,4B,950914,9974,7675.57,45.54,-51.27,266.28,-55.53,5.65,94.56,N,N,2449974.5,1995-09-14 02:07:55.570
3797,4B,950914B,9974,14460.338,313.6,72.39,107.13,17.28,6.79,112.31,N,N,2449974.5,1995-09-14 04:01:00.338
3799,4B,950914C,9974,70821.042,57.86,-34.95,235.9,-50.99,9.32,118.01,N,N,2449974.5,1995-09-14 19:40:21.042
3800,4B,950916B,9976,35466.93,13.18,-0.06,123.64,-62.93,4.43,94.48,N,N,2449976.5,1995-09-16 09:51:06.930
3801,4B,950916,9976,76996.274,192.72,24.17,300.49,87.04,1.95,78.46,N,N,2449976.5,1995-09-16 21:23:16.274
3803,4B,950917B,9977,70365.17,292.87,-53.35,344.34,-27.27,10.33,91.11,N,N,2449977.5,1995-09-17 19:32:45.170
3804,4B,950917,9977,85659.314,339.87,-1.47,66.38,-49.28,6.27,80.89,N,N,2449977.5,1995-09-17 23:47:39.314
3805,4B,950918,9978,42515.634,39.27,53.62,138.32,-6.06,3.79,122.69,N,N,2449978.5,1995-09-18 11:48:35.634
3806,4B,950919,9979,51447.218,74.68,32.45,171.38,-6.31,0.61,110.75,N,N,2449979.5,1995-09-19 14:17:27.218
3807,4B,950919B,9979,85135.474,347.3,37.97,101.62,-20.64,2.85,166.45,N,N,2449979.5,1995-09-19 23:38:55.474
3810,4B,950920,9980,65086.45,350.71,-41.41,349.04,-66.9,6.06,107.59,N,N,2449980.5,1995-09-20 18:04:46.450
3811,4B,950921,9981,20947.122,158.07,47.01,167.45,56.29,0.9,107.19,N,N,2449981.5,1995-09-21 05:49:07.122
3812,4B,950921B,9981,41219.762,87.74,6.0,200.52,-10.55,3.36,108.86,N,N,2449981.5,1995-09-21 11:26:59.762
3814,4B,950922B,9982,15494.322,244.65,39.77,63.21,45.63,3.86,121.11,N,N,2449982.5,1995-09-22 04:18:14.322
3815,4B,950922,9982,25930.674,160.79,37.21,184.34,61.21,1.58,80.07,N,N,2449982.5,1995-09-22 07:12:10.674
3819,4B,950926,9986,63919.282,167.65,46.69,161.64,62.14,2.83,89.53,N,N,2449986.5,1995-09-26 17:45:19.282
3840,4B,951001,9991,80045.234,214.04,50.73,94.35,61.44,8.92,87.56,N,N,2449991.5,1995-10-01 22:14:05.234
3843,4B,951002,9992,77586.098,46.05,-1.88,180.16,-49.41,0.63,78.77,N,N,2449992.5,1995-10-02 21:33:06.098
3846,4B,951003,9993,33519.538,39.82,87.25,124.3,24.67,3.88,97.78,N,N,2449993.5,1995-10-03 09:18:39.538
3848,4B,951004,9994,37428.658,22.12,-4.48,145.88,-65.69,2.46,159.04,N,N,2449994.5,1995-10-04 10:23:48.658
3853,4B,951007,9997,4568.754,204.22,8.66,335.23,68.63,2.42,167.41,N,N,2449997.5,1995-10-07 01:16:08.754
3857,4B,951010,10000,76343.986,126.55,39.35,182.1,34.45,3.18,71.2,N,N,2450000.5,1995-10-10 21:12:23.986
3860,4B,951011,10001,77679.282,40.86,-57.58,277.75,-53.73,0.46,73.78,N,N,2450001.5,1995-10-11 21:34:39.282
3864,4B,951013,10003,83889.33,252.68,48.61,75.02,39.64,5.68,89.57,N,N,2450003.5,1995-10-13 23:18:09.330
3866,4B,951014B,10004,43564.21,167.85,-20.64,273.47,36.44,1.15,102.44,N,N,2450004.5,1995-10-14 12:06:04.210
3867,4B,951014,10004,82100.85,318.92,38.08,83.0,-7.54,2.78,81.84,N,N,2450004.5,1995-10-14 22:48:20.850
3868,4B,951015B,10005,46382.834,155.24,10.58,230.64,50.95,7.71,122.36,N,N,2450005.5,1995-10-15 12:53:02.834
3869,4B,951015,10005,59259.314,2.99,-12.3,89.05,-72.52,1.93,134.75,N,N,2450005.5,1995-10-15 16:27:39.314
3870,4B,951016,10006,2481.394,35.82,-24.36,210.45,-69.16,0.35,146.54,N,N,2450006.5,1995-10-16 00:41:21.394
3871,4B,951016B,10006,71608.754,118.99,-49.09,263.15,-10.53,2.27,77.42,N,N,2450006.5,1995-10-16 19:53:28.754
3875,4B,951019,10009,48244.722,161.51,-87.81,301.67,-25.25,1.8,90.6,N,N,2450009.5,1995-10-19 13:24:04.722
3879,4B,951020,10010,43073.714,356.43,6.64,95.33,-52.67,1.41,101.71,N,N,2450010.5,1995-10-20 11:57:53.714
3885,4B,951028,10018,5396.146,265.55,29.07,53.54,26.94,11.65,76.35,N,N,2450018.5,1995-10-28 01:29:56.146
3886,4B,951030B,10020,19597.554,115.39,28.66,191.28,22.84,4.91,124.82,N,N,2450020.5,1995-10-30 05:26:37.554
3887,4B,951030,10020,31178.418,105.83,18.71,197.38,10.95,12.34,96.17,N,N,2450020.5,1995-10-30 08:39:38.418
3888,4B,951030C,10020,41020.594,85.5,21.55,185.87,-4.56,3.83,159.78,N,N,2450020.5,1995-10-30 11:23:40.594
3889,4B,951101,10022,36241.714,217.44,45.95,83.47,62.93,5.03,98.74,N,N,2450022.5,1995-11-01 10:04:01.714
3890,4B,951102C,10023,1910.45,337.48,-57.22,332.74,-50.92,3.1,101.67,N,N,2450023.5,1995-11-02 00:31:50.450
3891,4B,951102,10023,21175.986,138.57,46.99,172.66,43.46,0.53,92.67,N,N,2450023.5,1995-11-02 05:52:55.986
3892,4B,951102B,10023,28696.498,189.64,-35.23,299.96,27.57,2.3,129.45,N,N,2450023.5,1995-11-02 07:58:16.498
3893,4B,951104,10025,5862.834,40.39,27.26,151.11,-29.52,0.42,139.32,N,N,2450025.5,1995-11-04 01:37:42.834
3894,4B,951104B,10025,19986.93,264.53,-21.81,5.18,5.19,8.13,170.44,N,N,2450025.5,1995-11-04 05:33:06.930
3895,4B,951104C,10025,63303.602,189.39,-47.72,300.51,15.09,6.99,148.73,N,N,2450025.5,1995-11-04 17:35:03.602
3897,4B,951105,10026,14157.49,17.9,43.11,126.83,-19.61,3.97,144.1,N,N,2450026.5,1995-11-05 03:55:57.490
3899,4B,951107C,10028,26270.386,180.0,-12.82,283.95,48.15,5.79,75.49,N,N,2450028.5,1995-11-07 07:17:50.386
3900,4B,951107,10028,63157.682,11.99,29.34,122.03,-33.53,5.26,95.68,N,N,2450028.5,1995-11-07 17:32:37.682
3901,4B,951107B,10028,81499.826,148.87,39.85,182.09,51.61,4.0,89.17,N,N,2450028.5,1995-11-07 22:38:19.826
3902,4B,951110,10031,83386.802,17.68,-16.38,146.47,-78.36,2.29,75.37,N,N,2450031.5,1995-11-10 23:09:46.802
3903,4B,951111,10032,77568.434,31.41,69.55,129.37,7.61,5.73,120.07,N,N,2450032.5,1995-11-11 21:32:48.434
3904,4B,951112B,10033,50534.13,98.83,65.42,149.7,22.87,8.54,73.4,N,N,2450033.5,1995-11-12 14:02:14.130
3905,4B,951112,10033,66479.794,132.52,49.08,170.26,39.27,2.94,73.83,N,N,2450033.5,1995-11-12 18:27:59.794
3906,4B,951113,10034,84355.762,355.11,-44.76,337.14,-67.36,1.12,92.32,N,N,2450034.5,1995-11-13 23:25:55.762
3908,4B,951116,10037,30587.762,11.56,-27.25,26.41,-88.84,7.96,127.27,N,N,2450037.5,1995-11-16 08:29:47.762
3909,4B,951117,10038,10118.066,285.79,37.05,67.78,13.79,1.96,161.52,N,N,2450038.5,1995-11-17 02:48:38.066
3910,4B,951117B,10038,61080.498,74.53,52.18,155.79,5.81,6.9,98.44,N,N,2450038.5,1995-11-17 16:58:00.498
3911,4B,951119C,10040,5580.594,11.15,74.96,122.48,12.1,6.93,124.28,N,N,2450040.5,1995-11-19 01:33:00.594
3912,4B,951119,10040,29832.114,306.46,-40.71,0.45,-34.57,0.42,79.77,N,N,2450040.5,1995-11-19 08:17:12.114
3913,4B,951119B,10040,73815.73,78.95,24.86,179.78,-7.79,1.25,120.95,N,N,2450040.5,1995-11-19 20:30:15.730
3914,4B,951120B,10041,12250.802,136.91,-33.19,258.23,9.64,6.23,136.58,N,N,2450041.5,1995-11-20 03:24:10.802
3915,4B,951120,10041,30929.714,89.87,64.32,149.44,18.92,17.83,95.69,N,N,2450041.5,1995-11-20 08:35:29.714
3916,4B,951121,10042,22281.394,206.54,-21.7,319.46,39.41,2.12,110.12,N,N,2450042.5,1995-11-21 06:11:21.394
3917,4B,951123,10044,65405.618,53.75,24.5,164.04,-25.03,2.18,97.06,N,N,2450044.5,1995-11-23 18:10:05.618
3918,4B,951124,10045,21258.93,73.32,51.68,155.72,4.91,1.15,92.25,N,N,2450045.5,1995-11-24 05:54:18.930
3919,4B,951124B,10045,38933.106,117.18,-43.37,257.47,-8.81,15.48,86.6,N,N,2450045.5,1995-11-24 10:48:53.106
3921,4B,951125,10046,1896.626,277.28,-3.22,27.52,3.48,3.15,135.29,N,N,2450046.5,1995-11-25 00:31:36.626
3924,4B,951127,10048,44079.538,189.92,44.59,129.87,72.38,6.79,84.02,N,N,2450048.5,1995-11-27 12:14:39.538
3926,4B,951128,10049,37600.946,250.64,50.31,77.36,40.84,4.87,139.47,N,N,2450049.5,1995-11-28 10:26:40.946
3927,4B,951128B,10049,78593.714,43.21,84.22,126.08,22.11,3.88,90.13,N,N,2450049.5,1995-11-28 21:49:53.714
3929,4B,951202,10053,39100.082,328.06,-35.76,8.69,-51.16,0.62,71.38,N,N,2450053.5,1995-12-02 10:51:40.082
3930,4B,951203,10054,3987.634,279.84,-19.25,14.4,-6.09,0.19,154.02,N,N,2450054.5,1995-12-03 01:06:27.634
3932,4B,951205,10056,21779.442,257.79,-24.01,359.87,9.15,6.26,125.68,N,N,2450056.5,1995-12-05 06:02:59.442
3935,4B,951207,10058,48490.162,189.67,1.15,295.69,63.84,6.81,152.43,N,N,2450058.5,1995-12-07 13:28:10.162
3936,4B,951208B,10059,19616.178,353.0,70.15,116.24,8.31,0.6,84.68,N,N,2450059.5,1995-12-08 05:26:56.178
3937,4B,951208,10059,42443.186,57.66,-28.15,225.16,-50.52,4.59,103.55,N,N,2450059.5,1995-12-08 11:47:23.186
3938,4B,951208C,10059,84253.362,72.65,-68.48,279.84,-36.05,1.98,75.15,N,N,2450059.5,1995-12-08 23:24:13.362
3939,4B,951209,10060,70685.746,138.93,2.15,229.15,32.74,2.23,153.43,N,N,2450060.5,1995-12-09 19:38:05.746
3940,4B,951211,10062,21359.09,81.16,-18.93,221.3,-27.33,4.09,75.81,N,N,2450062.5,1995-12-11 05:55:59.090
3941,4B,951211B,10062,49099.442,58.66,13.73,176.19,-29.63,6.72,85.12,N,N,2450062.5,1995-12-11 13:38:19.442
3954,4B,951213,10064,17852.082,283.98,-6.82,27.36,-4.09,0.6,159.84,N,N,2450064.5,1995-12-13 04:57:32.082
4039,4B,951219,10070,60679.73,240.79,60.51,92.59,43.67,0.66,78.1,N,N,2450070.5,1995-12-19 16:51:19.730
4048,4B,951220,10071,31881.906,104.53,23.2,192.72,11.73,0.48,143.59,N,N,2450071.5,1995-12-20 08:51:21.906
4095,4B,951224,10075,6841.01,226.35,-35.87,331.26,19.53,8.95,156.85,N,N,2450075.5,1995-12-24 01:54:01.010
4146,4B,951227,10078,79200.946,68.61,1.59,194.14,-29.21,1.85,98.46,N,N,2450078.5,1995-12-27 22:00:00.946
4157,4B,951228,10079,56846.002,93.13,28.22,183.56,4.77,0.81,109.9,N,N,2450079.5,1995-12-28 15:47:26.002
4216,4B,960102,10084,73254.602,64.32,-60.97,272.27,-41.9,2.34,85.0,N,N,2450084.5,1996-01-02 20:20:54.602
4251,4B,960106,10088,61510.346,6.19,33.58,116.58,-28.97,4.9,76.93,N,Y,2450088.5,1996-01-06 17:05:10.346
4256,4B,960107,10089,7880.394,140.89,59.7,155.32,42.09,4.74,91.93,N,N,2450089.5,1996-01-07 02:11:20.394
4312,4B,960111,10093,46523.914,138.07,48.17,171.1,43.0,0.53,77.08,Y,N,2450093.5,1996-01-11 12:55:23.914
4327,4B,960112,10094,27118.922,36.82,57.23,135.65,-3.26,2.05,108.31,N,N,2450094.5,1996-01-12 07:31:58.922
4350,4B,960113,10095,56023.754,230.27,6.2,9.32,48.77,0.88,108.79,N,N,2450095.5,1996-01-13 15:33:43.754
4368,4B,960114,10096,44104.778,216.19,-29.73,326.06,28.92,0.09,101.74,Y,N,2450096.5,1996-01-14 12:15:04.778
4388,4B,960115,10097,62492.362,228.58,17.12,23.6,55.57,4.8,125.7,N,N,2450097.5,1996-01-15 17:21:32.362
4462,4B,960119,10101,34675.786,86.33,54.65,157.64,13.03,0.77,104.36,Y,N,2450101.5,1996-01-19 09:37:55.786
4469,4B,960119B,10101,62761.674,209.55,-8.7,329.55,50.69,3.37,94.04,N,N,2450101.5,1996-01-19 17:26:01.674
4556,4B,960124,10106,3385.994,51.04,54.05,144.23,-2.38,0.3,83.88,Y,N,2450106.5,1996-01-24 00:56:25.994
4569,4B,960124B,10106,76093.898,231.92,-4.23,359.25,40.96,1.4,75.81,Y,N,2450106.5,1996-01-24 21:08:13.898
4636,4B,960128,10110,52603.85,171.77,58.89,141.86,55.03,1.23,142.36,N,N,2450110.5,1996-01-28 14:36:43.850
4649,4B,960129B,10111,27345.61,90.73,-38.6,245.09,-25.51,7.07,78.71,N,N,2450111.5,1996-01-29 07:35:45.610
4653,4B,960129,10111,55460.554,192.74,-21.17,302.78,41.7,2.11,130.31,N,N,2450111.5,1996-01-29 15:24:20.554
4660,4B,960130,10112,8758.666,305.83,-40.27,0.9,-34.04,1.15,82.08,N,N,2450112.5,1996-01-30 02:25:58.666
4701,4B,960201,10114,78523.338,358.05,14.46,102.06,-46.0,0.31,139.81,Y,N,2450114.5,1996-02-01 21:48:43.338
