name,ra_deg,dec_deg,redshift,lumdist_mpc,type,discover_date
MLS180520:131103+464030,197.7629625,46.674949999999995,,,Candidate,2018/05/20
MLS180520:140559+481818,211.49409583333332,48.30511111111111,,,Candidate,2018/05/20
MLS180520:165942+485524,254.92658749999998,48.92322222222222,,,Candidate,2018/05/20
MLS180520:182658+475221,276.7395958333333,47.872458333333334,,,Candidate,2018/05/20
MLS180521:120706+094803,181.77370416666665,9.800780555555557,,,Candidate,2018/05/21
MLS180521:130520+103317,196.33443749999998,10.5547,,,Candidate,2018/05/21
MLS180521:143946+112018,219.94371249999998,11.338411111111112,,,Candidate,2018/05/21
MLS180521:212025-105545,320.10369166666663,-10.929238888888888,,,Candidate,2018/05/21
MLS180522:132223+190110,200.59607499999998,19.019319444444445,,,Candidate,2018/05/22
MLS180522:214045+150952,325.18767499999996,15.164519444444444,,,Candidate,2018/05/22
MLS180522:215155-120445,327.98074583333334,-12.079080555555555,,,Candidate,2018/05/22
MLS180604:095938+495918,149.90659999999997,49.9882,,,Candidate,2018/06/04
MLS180604:125303+485739,193.2631583333333,48.96096111111111,,,Candidate,2018/06/04
MLS180604:171709+480157,259.28667083333335,48.03242222222222,,,Candidate,2018/06/04
MLS180605:134426+460136,206.10837916666662,46.02675,,,Candidate,2018/06/05
MLS180606:141239+362122,213.16238749999997,36.356,,,Candidate,2018/06/06
MLS180606:162628+365946,246.61577083333333,36.996119444444446,,,Candidate,2018/06/06
MLS180606:224555+374326,341.4784833333333,37.723980555555556,,,Candidate,2018/06/06
MLS180607:000155+324156,0.47754166666666653,32.698791666666665,,,Candidate,2018/06/07
MLS180607:094615+294516,146.56396666666666,29.754319444444445,,,Candidate,2018/06/07
MLS180607:131130+310722,197.87459999999996,31.1228,,,Candidate,2018/06/07
MLS180607:220440+284930,331.16692499999994,28.82496111111111,,,Candidate,2018/06/07
MLS180608:115002+255620,177.50895,25.938980555555556,,,Candidate,2018/06/08
MLS180608:141216+282230,213.06572916666664,28.37508888888889,,,Candidate,2018/06/08
MLS180609:124312+233840,190.79881666666665,23.644388888888887,,,Candidate,2018/06/09
MLS180609:132229+231628,200.6194625,23.27456111111111,,,Candidate,2018/06/09
MLS180609:141112+215636,212.79825416666665,21.943330555555555,,,Candidate,2018/06/09
MLS180610:121548+181218,183.95207499999998,18.204880555555555,,,Candidate,2018/06/10
MLS180610:164118+180641,250.3248041666666,18.111272222222222,,,Candidate,2018/06/10
MLS180610:213048+191521,322.701875,19.255919444444444,,,Candidate,2018/06/10
MLS180610:222558+164807,336.49275,16.80195,,,Candidate,2018/06/10
MLS180610:223430+161848,338.624125,16.313369444444444,,,Candidate,2018/06/10
MLS180610:230634+184433,346.6410833333333,18.74243888888889,,,Candidate,2018/06/10
MLS180611:223104+143901,337.7685624999999,14.650230555555556,,,Candidate,2018/06/11
MLS180612:130511+080625,196.29585833333334,8.107,,,Candidate,2018/01/14
MLS180612:140840+065417,212.16782499999997,6.904780555555556,,,Candidate,2018/06/12
MLS180612:150532+084229,226.3835208333333,8.708008333333332,,,Candidate,2018/06/12
MLS180612:154811+091613,237.0477833333333,9.270138888888889,,,Candidate,2018/06/12
MLS180612:225734+102730,344.3936333333333,10.458280555555556,,,Candidate,2018/06/12
MLS180614:151136+442635,227.9002208333333,44.442949999999996,,,Candidate,2018/06/14
MLS180614:170329+005231,255.86977916666663,0.8752305555555556,0.08,380,Ia,2018/06/14
MLS180618:140104-052719,210.2677208333333,-5.455411111111111,,,Candidate,2018/06/18
MLS180618:222400-083310,336.0014541666666,-8.552850000000001,,,Candidate,2018/06/18
MLS180618:223146-075857,337.9423999999999,-7.9826,,,Candidate,2018/06/18
MLS180618:224450-082227,341.2099166666667,-8.374161111111112,,,Candidate,2018/06/18
MLS180618:225701-041558,344.2555916666666,-4.266161111111111,,,Candidate,2018/06/18
MLS180619:155245-124229,238.1872125,-12.70805,,,Candidate,2018/06/19
MLS180619:231114-061546,347.8069791666666,-6.262788888888889,,,Candidate,2018/06/19
MLS180620:123459+541201,188.74586249999996,54.200388888888895,,,Candidate,2018/06/20
MLS180620:124402+560144,191.0098458333333,56.028930555555554,,,Candidate,2018/06/20
MLS180620:134058+553556,205.24157499999995,55.59899166666667,,,Candidate,2018/06/20
MLS180620:145555+524721,223.9793458333333,52.78918888888889,,,Candidate,2018/06/20
MLS180620:151020+545115,227.58261666666664,54.85406944444445,,,Candidate,2018/06/20
MLS180620:163808+554917,249.53392916666664,55.82135,,,Candidate,2018/06/20
MLS180621:105249+294235,163.20477916666664,29.709730555555556,,,Candidate,2018/06/21
MLS180621:155922+313726,239.84129999999996,31.623841666666667,,,Candidate,2018/06/21
MLS180621:224135+294134,340.39624166666664,29.692888888888888,,,Candidate,2018/06/21
MLS180622:152007+262414,230.03106666666665,26.40401111111111,,,Candidate,2018/06/22
MLS180622:180929+265045,272.371,26.8458,,,Candidate,2018/05/24
MLS180622:230055+233301,345.2305999999999,23.550280555555556,,,Candidate,2018/06/22
MLS180622:233750+240825,354.4591708333333,24.1403,,,Candidate,2018/06/22
MLS180623:230744+360257,346.93416666666667,36.04919722222222,,,Candidate,2018/06/23
MLS180624:111322+400700,168.33999999999997,40.116619444444446,,,Candidate,2018/06/24
MLS180624:225122+412857,342.84255833333333,41.48244722222223,,,Candidate,2018/06/24
MLS180625:234739+442857,356.91129583333327,44.48257777777778,,,Candidate,2018/06/25
MLS180702:181718+524551,274.326725,52.76417222222222,,,Candidate,2018/07/02
MLS180703:122533+421547,186.38639166666664,42.26295833333333,,,Candidate,2018/07/03
MLS180703:233514+431637,353.8073749999999,43.277049999999996,,,Candidate,2018/07/03
MLS180705:014320+334211,25.833358333333333,33.70309166666667,,,Candidate,2018/07/05
MLS180706:123750+301130,189.45871249999996,30.19161111111111,,,Candidate,2018/07/06
MLS180706:135020+270932,207.58316666666664,27.158949999999997,,,Candidate,2018/07/06
MLS180706:144422+274641,221.09249999999997,27.7781,,,Candidate,2018/07/06
MLS180706:170053+300349,255.21972499999998,30.063719444444445,,,Candidate,2018/07/06
MLS180706:230747+285415,346.9475,28.904141666666664,,,Candidate,2018/07/06
MLS180707:164611+230434,251.5447708333333,23.075980555555557,,,Candidate,2018/07/07
MLS180707:232222+231350,350.59189999999995,23.230619444444443,,,Candidate,2018/07/07
MLS180907:230559-051659,346.4937666666666,-5.282930555555556,,,Candidate,2018/09/07
MLS180907:234407-023033,356.02784166666663,-2.50925,,,Candidate,2018/09/07
MLS180907:235248-061318,358.2001583333333,-6.2217,,,Candidate,2018/09/07
MLS180908:003551+244929,8.961191666666666,24.824638888888888,,,Candidate,2018/09/08
MLS180908:024349+272127,40.952370833333326,27.357519444444446,,,Candidate,2018/09/08
MLS180908:231024+273828,347.5980083333333,27.64105,,,Candidate,2018/09/08
MLS180909:003517+184054,8.820912499999999,18.681719444444447,,,Candidate,2018/09/09
MLS180909:013845+214542,24.687449999999995,21.76156111111111,,,Candidate,2018/09/09
MLS180909:173021+204736,262.587775,20.79345,,,Candidate,2018/09/09
MLS180909:222109+215427,335.2885166666666,21.907619444444443,,,Candidate,2018/09/09
MLS180910:001334+124950,3.3906,12.830511111111111,,,Candidate,2018/09/10
MLS180910:014648+130932,26.700899999999997,13.158788888888889,,,Candidate,2018/09/10
MLS180910:034913+162133,57.30616249999999,16.359261111111113,,,Candidate,2018/09/10
MLS180910:232409+133413,351.03827499999994,13.57015,,,Candidate,2018/09/10
MLS180911:010936+065143,17.398141666666664,6.861949999999999,,,Candidate,2018/09/11
MLS180911:021756+083411,34.48168749999999,8.569761111111111,,,Candidate,2018/09/11
MLS180911:024023+101653,40.09788749999999,10.281419444444445,,,Candidate,2018/09/11
MLS180911:035044+054146,57.68276666666666,5.696038888888889,,,Candidate,2018/09/11
MLS180911:222927+131040,337.36349999999993,13.17786111111111,,,Candidate,2018/09/11
MLS180911:235429+092313,358.6206166666666,9.387019444444444,,,Candidate,2018/09/11
MLS180912:030102+024433,45.260170833333326,2.742411111111111,,,Candidate,2018/09/12
MLS180912:035642+012113,59.17699166666666,1.3535194444444445,,,Candidate,2018/09/12
MLS180912:040617+003525,61.56999999999999,0.5902305555555556,,,Candidate,2018/09/12
MLS180912:224420+051316,341.0844041666666,5.221188888888889,,,Candidate,2018/09/12
MLS180913:003918-062927,9.825979166666666,-6.490738888888889,,,Candidate,2018/09/13
MLS180913:005025-041332,12.605199999999998,-4.225630555555556,,,Candidate,2018/09/13
MLS180913:165518+004018,253.82380416666666,0.671611111111111,,,Candidate,2018/09/13
MLS180913:221155-034115,332.9803833333333,-3.687519444444445,,,Candidate,2018/09/13
MLS180913:222704-025108,336.7684916666666,-2.852211111111111,,,Candidate,2018/09/13
MLS180913:232944-030616,352.43305,-3.104438888888889,,,Candidate,2018/09/13
MLS180914:215403-055818,328.51123749999994,-5.971719444444444,,,Candidate,2018/09/14
MLS180914:222452-075942,336.2146583333333,-7.9949,,,Candidate,2018/09/14
MLS180917:165804+492702,254.51468333333327,49.45066944444445,,,Candidate,2018/09/17
MLS180921:005453+292240,13.719841666666666,29.37765,,,Candidate,2018/09/21
MLS180921:012122+304307,20.340920833333332,30.718630555555553,,,Candidate,2018/09/21
MLS180921:012621+340722,21.58695833333333,34.122908333333335,,,Candidate,2018/09/21
MLS180922:181140+524905,272.9152958333333,52.81811944444445,,,Candidate,2018/09/22
MLS180929:003629+391013,9.120629166666664,39.17039166666667,,,Candidate,2018/09/29
MLS180929:004944+403338,12.432937499999998,40.56053055555555,,,Candidate,2018/09/29
MLS180929:010613+404552,16.5561625,40.76456944444445,,,Candidate,2018/09/29
MLS180929:185715+471026,284.3118666666666,47.174011111111106,,,Candidate,2018/09/29
MLS180929:235252+380203,358.2170375,38.034130555555556,,,Candidate,2018/09/29
MLS180930:223803+094317,339.5140416666666,9.721416666666666,,,Candidate,2018/09/30
MLS180930:233502+072236,353.7585625,7.376619444444444,,,Candidate,2018/09/30
MLS181005:003431+103211,8.630229166666666,10.536280555555555,,,Candidate,2018/10/05
MLS181005:011144+060348,17.935112499999995,6.0633888888888885,,,Candidate,2018/10/05
MLS181005:012534+142044,21.392799999999998,14.345669444444445,,,Candidate,2018/10/04
MLS181005:020041+090211,30.17009166666666,9.036469444444444,,,Candidate,2018/10/05
MLS181005:020601+144841,31.503149999999998,14.811519444444444,,,Candidate,2018/10/05
MLS181005:232752+060930,351.9664458333333,6.158288888888889,,,Candidate,2018/10/05
MLS181005:233544+093701,353.9342583333333,9.617030555555557,,,Candidate,2018/10/05
MLS181005:233910+172751,354.7911083333333,17.464091666666665,,,Candidate,2018/10/05
MLS181006:005206-002647,13.025608333333333,-0.44628055555555557,,,Candidate,2018/10/06
MLS181006:222443-034117,336.17897916666664,-3.6879694444444446,,,Candidate,2018/10/06
MLS181006:223426-053102,338.6100208333333,-5.51725,,,Candidate,2018/10/06
MLS181006:230232+022151,345.6324291666666,2.3642611111111114,,,Candidate,2018/10/06
MLS181006:230724-040605,346.85085416666664,-4.10136111111111,,,Candidate,2018/10/06
MLS181010:011229+244049,18.12162083333333,24.680241666666667,,,Candidate,2018/10/10
MLS181010:011426+224414,18.6099,22.737111111111112,,,Candidate,2018/10/10
MLS181010:011650+273340,19.20777083333333,27.561219444444443,,,Candidate,2018/10/10
MLS181010:013556+234407,23.982091666666665,23.735300000000002,,,Candidate,2018/10/10
MLS181010:021458+271417,33.73960833333333,27.238130555555557,,,Candidate,2018/10/10
MLS181010:021949+264605,34.953170833333324,26.76795,,,Candidate,2018/10/10
MLS181010:082907+225422,127.27929999999996,22.9062,,,Candidate,2018/10/10
MLS181018:005755+063023,14.47755833333333,6.5063,,,Candidate,2018/10/18
MLS181018:224311+021736,340.7965583333332,2.2934194444444445,,,Candidate,2018/10/18
MLS181020:013424+212001,23.60020833333333,21.33365,,,Candidate,2018/10/20
MLS181020:014654+171457,26.725249999999996,17.24915,,,Candidate,2018/10/20
MLS181020:024014+204908,40.05673749999999,20.818808333333333,,,Candidate,2018/10/20
MLS181021:010322+401757,15.841370833333333,40.299141666666664,,,Candidate,2018/10/21
MLS181021:224826+385510,342.10819166666664,38.91936111111111,,,Candidate,2018/10/21
MLS181027:183334+543912,278.39054999999996,54.653419444444445,,,Candidate,2018/10/27
MLS181101:002152+185419,5.4664416666666655,18.905380555555553,,,Candidate,2018/11/01
MLS181101:003734+131722,9.390308333333332,13.289480555555555,,,Candidate,2018/11/01
MLS181101:025109+140245,42.788608333333336,14.04575,,,Candidate,2018/11/01
MLS181101:031231+154208,48.1304375,15.702308333333333,,,Candidate,2018/11/01
MLS181101:235608+153350,359.0327166666666,15.563869444444444,,,Candidate,2018/11/01
MLS181102:003323+030241,8.347758333333333,3.044711111111111,,,Candidate,2018/11/02
MLS181102:031119+055948,47.83087083333333,5.996680555555556,,,Candidate,2018/11/02
MLS181102:235317+024534,358.32072083333327,2.7594194444444446,,,Candidate,2018/11/02
MLS181103:012500-035556,21.251420833333334,-3.932261111111111,,,Candidate,2018/11/03
MLS181103:013943-032036,24.928520833333327,-3.343438888888889,,,Candidate,2018/10/31
MLS181104:211436-051120,318.648575,-5.188788888888889,,,Candidate,2018/11/04
MLS181107:025923+344610,44.84471666666666,34.76934166666667,,,Candidate,2018/11/07
MLS181107:073933+274403,114.88652083333332,27.7341,,,Candidate,2018/11/07
MLS181107:221658+050448,334.24349583333327,5.079930555555555,,,Candidate,2018/11/07
MLS181108:080656+210013,121.73508333333331,21.0036,,,Candidate,2018/11/08
MLS181109:012401+181633,21.00497083333333,18.275708333333334,,,Candidate,2018/11/09
MLS181110:004138+090756,10.408558333333332,9.132211111111111,,,Candidate,2018/11/10
MLS181110:012208+091832,20.534579166666663,9.308969444444445,,,Candidate,2018/11/10
MLS181110:012236+104048,20.64852083333333,10.67995,,,Candidate,2018/11/10
MLS181110:032105+095051,50.27142083333333,9.847591666666668,,,Candidate,2018/11/10
MLS181110:091616+065940,139.06527083333333,6.994438888888889,,,Candidate,2018/11/10
MLS181110:092435+121140,141.14767916666665,12.194319444444444,,,Candidate,2018/11/10
MLS181110:093420+110631,143.5846833333333,11.108580555555555,,,Candidate,2018/11/10
MLS181112:000336-015826,0.8986791666666666,-1.9737611111111113,,,Candidate,2018/11/12
MLS181112:041742+001222,64.42500833333332,0.20611111111111113,,,Candidate,2018/11/12
MLS181116:000347-020039,0.9465583333333333,-2.0108194444444445,,,Candidate,2018/11/16
MLS181116:002730+025554,6.876949999999999,2.931669444444444,,,Candidate,2018/11/16
MLS181116:002832+064713,7.131870833333332,6.786911111111111,,,Candidate,2018/11/16
MLS181118:022843+385452,37.18055833333333,38.914452777777775,,,Candidate,2018/11/18
MLS181128:021412+360049,33.54864166666667,36.01374166666667,,,Candidate,2018/11/28
MLS181204:084358+142236,130.99365416666666,14.37655,,,Candidate,2018/12/04
MLS181204:093417+131857,143.57178333333331,13.315961111111111,,,Candidate,2018/12/04
MLS181209:074537+503149,116.40235833333332,50.53031111111111,,,Candidate,2018/12/09
MLS181214:004843+033403,12.181029166666667,3.567430555555555,,,Candidate,2018/12/14
MLS181216:112302+371449,170.76029583333332,37.24697777777778,,,Candidate,2018/12/16
MLS181220:070158+250149,105.49240416666666,25.03033888888889,,,Candidate,2018/12/20
MLS181220:120200+191822,180.50103749999997,19.306008333333335,,,Candidate,2018/12/20
MLS181220:122834+191807,187.14268749999997,19.301808333333334,,,Candidate,2018/12/20
MLS181220:123217+230432,188.0689708333333,23.07546111111111,,,Candidate,2018/12/20
MLS181220:123331+251918,188.37899166666665,25.321630555555554,,,Candidate,2018/12/20
MLS181220:235422+175848,358.5936083333333,17.97995,,,Candidate,2018/12/20
MLS190104:022205+311941,35.521225,31.327930555555554,,,Candidate,2019/01/04
MLS190104:033930+314049,54.876258333333325,31.680200000000003,,,Candidate,2019/01/04
MLS190104:082233+300106,125.63773333333332,30.018380555555556,,,Candidate,2019/01/04
MLS190104:122254+341818,185.72596666666666,34.30511944444444,,,Candidate,2019/01/04
MLS190108:092802+152104,142.00934999999998,15.351111111111111,,,Candidate,2019/01/08
MLS190108:095201+213321,148.00462083333332,21.5557,,,Candidate,2019/01/08
MLS190108:100025+175246,150.10472916666663,17.879330555555555,,,Candidate,2019/01/08
MLS190109:040900+373736,62.25007916666666,37.62676944444444,,,Candidate,2019/01/09
MLS190117:081858+174837,124.74044166666667,17.8104,,,Candidate,2019/01/17
MLS190117:094503+192443,146.261775,19.412069444444445,,,Candidate,2019/01/17
MLS190117:100223+224922,150.5942208333333,22.8229,,,Candidate,2019/01/17
MLS190117:111532+160316,168.88464166666665,16.054372222222224,,,Candidate,2019/01/17
MLS190117:114748+180712,176.94970416666663,18.119969444444443,,,Candidate,2019/01/17
MLS190117:131731+181050,199.37832499999996,18.180680555555558,,,Candidate,2019/01/17
MLS190117:140425+222818,211.10342499999996,22.471799999999998,,,Candidate,2019/01/17
MLS190119:114824+114351,177.09936666666667,11.7308,,,Candidate,2019/01/19
MLS190124:150810+493657,227.04244166666663,49.61584722222222,,,Candidate,2019/01/24
MLS190124:161038+522237,242.65814583333332,52.37706111111111,,,Candidate,2019/01/24
MLS190125:061321+463641,93.33621666666666,46.61135,,,Candidate,2019/01/25
