event_name,RA_deg,Dec_deg,detection_date_utc,distance_mpc,redshift,Type,fluence_j_m2,notes
AT2021mbq,238.412387,-20.612142,2021/05/05,,,Candidate,,AT2021mbq.json
AT2021mbr,218.7955,45.056528,2021/05/08,,,Candidate,,AT2021mbr.json
AT2021mbs,236.292429,9.370647,2021/05/07,,,Candidate,,AT2021mbs.json
AT2021mbt,251.812079,12.959169,2021/05/11,,,Candidate,,AT2021mbt.json
AT2021mbu,242.306629,-9.016278,2021/05/11,,,Candidate,,AT2021mbu.json
AT2021mbv,215.044417,62.795781,2021/05/11,,,Candidate,,AT2021mbv.json
AT2021mbw,225.041442,27.314272,2021/05/11,,,Candidate,,AT2021mbw.json
AT2021mbx,222.944883,8.144789,2021/05/11,163.728,0.036012,Candidate,3.117711,AT2021mbx.json
AT2021mby,222.544483,7.458017,2021/05/09,,,Candidate,,AT2021mby.json
AT2021mbz,164.978167,60.805903,2021/05/11,1050.65,0.206932,Candidate,0.075712,AT2021mbz.json
AT2021mca,173.149317,-13.146944,2021/05/08,,,Candidate,,AT2021mca.json
AT2021mcb,172.739358,-14.645356,2021/05/11,,,Candidate,,AT2021mcb.json
AT2021mcc,172.982608,-21.923542,2021/05/11,,,Candidate,,AT2021mcc.json
AT2021mcd,145.506229,75.248447,2021/05/09,,,Candidate,,AT2021mcd.json
AT2021mce,188.318337,-9.028681,2021/05/06,,,Candidate,,AT2021mce.json
AT2021mcf,280.376033,59.607622,2021/05/11,,,Candidate,,AT2021mcf.json
AT2021mch,216.130325,44.787364,2021/05/08,,,Candidate,,AT2021mch.json
AT2021mci,238.883225,37.427436,2021/05/11,,,Candidate,,AT2021mci.json
AT2021mcj,238.433246,59.020592,2021/05/07,,,Candidate,,AT2021mcj.json
AT2021mck,220.046971,66.137953,2021/05/11,,,Candidate,,AT2021mck.json
AT2021mcl,223.166533,29.195406,2021/05/08,,,Candidate,,AT2021mcl.json
AT2021mcm,286.031617,64.564056,2021/05/05,,,Candidate,,AT2021mcm.json
AT2021mcn,264.645354,61.318822,2021/05/09,,,Candidate,,AT2021mcn.json
AT2021mco,236.1961,63.446933,2021/05/09,,,Candidate,,AT2021mco.json
AT2021mcp,269.947712,49.043603,2021/05/09,,,Candidate,,AT2021mcp.json
AT2021mcq,219.187662,44.862453,2021/05/08,,,Candidate,,AT2021mcq.json
AT2021mcr,250.818979,31.891428,2021/05/07,666.117,0.136836,Candidate,0.188357,AT2021mcr.json
AT2021mcs,302.589404,11.018531,2021/05/11,,,Candidate,,AT2021mcs.json
AT2021mct,189.807758,69.347408,2021/05/08,,,Candidate,,AT2021mct.json
AT2021mcu,237.759708,50.667628,2021/05/07,,,Candidate,,AT2021mcu.json
AT2021mcv,218.572317,57.577919,2021/05/11,,,Candidate,,AT2021mcv.json
AT2021mcy,138.038408,56.608925,2021/05/08,519.184,0.108606,Candidate,0.310055,AT2021mcy.json
AT2021md,192.821754,-11.540317,2021/01/01,,,Candidate,,AT2021md.json
AT2021mdd,116.303583,59.592939,2021/05/12,,,II,,AT2021mdd.json
AT2021mdh,212.530829,5.454194,2021/05/08,,,Candidate,,AT2021mdh.json
AT2021mdj,141.842267,-0.209283,2021/05/01,,,Candidate,,AT2021mdj.json
AT2021mdm,359.615954,20.966297,2021/05/08,,,Candidate,,AT2021mdm.json
AT2021mdn,10.330587,41.143425,2021/05/08,,,Candidate,,AT2021mdn.json
AT2021mdp,294.430408,59.337519,2021/05/12,,,Candidate,,AT2021mdp.json
AT2021mdq,264.278571,21.748147,2021/05/12,,,Candidate,,AT2021mdq.json
AT2021mdr,207.044275,27.419733,2021/05/12,,,Candidate,,AT2021mdr.json
AT2021mds,269.830142,11.635664,2021/05/12,,,Candidate,,AT2021mds.json
AT2021mdt,331.796742,19.365583,2021/05/10,,,Candidate,,AT2021mdt.json
AT2021mdu,304.627683,58.833225,2021/05/12,,,Candidate,,AT2021mdu.json
AT2021mdv,287.608658,43.17095,2021/05/10,,,Candidate,,AT2021mdv.json
AT2021mdw,288.675488,38.961467,2021/05/12,,,Candidate,,AT2021mdw.json
AT2021mdx,217.979925,16.668806,2021/05/12,,,Candidate,,AT2021mdx.json
AT2021mdy,209.677308,43.384889,2021/05/12,731.884,0.14919,Candidate,0.156026,AT2021mdy.json
AT2021mdz,183.792462,33.888014,2021/05/08,,,Candidate,,AT2021mdz.json
AT2021mea,184.086267,-3.632111,2021/05/08,,,Candidate,,AT2021mea.json
AT2021meb,208.396075,5.198275,2021/05/10,350.809,0.075057,Candidate,0.67911,AT2021meb.json
AT2021mec,137.931667,37.029797,2021/05/12,406.256,0.086258,Candidate,0.506387,AT2021mec.json
AT2021med,129.202246,41.9957,2021/05/12,,,Candidate,,AT2021med.json
AT2021mee,133.767171,18.168903,2021/05/06,,,Candidate,,AT2021mee.json
AT2021mef,141.833,55.224722,2021/05/10,,,Candidate,,AT2021mef.json
AT2021meg,165.077204,-12.811464,2021/05/12,252.571,0.054808,Candidate,1.310131,AT2021meg.json
AT2021mei,183.038896,46.750336,2021/05/08,,,Candidate,,AT2021mei.json
AT2021mej,159.213033,39.686386,2021/05/10,,,Candidate,,AT2021mej.json
AT2021mek,221.753275,28.951742,2021/05/10,,,Candidate,,AT2021mek.json
AT2021mel,212.125154,41.759397,2021/05/06,873.129,0.175189,Candidate,0.109629,AT2021mel.json
AT2021mem,216.443896,22.041308,2021/05/10,590.974,0.122512,Candidate,0.239301,AT2021mem.json
AT2021men,146.866079,21.190192,2021/05/06,,,Candidate,,AT2021men.json
AT2021meo,207.207879,35.536958,2021/05/11,,,Candidate,,AT2021meo.json
AT2021meq,115.771367,28.600431,2021/05/13,,,Candidate,,AT2021meq.json
AT2021mer,182.262196,12.755978,2021/04/29,,,Candidate,,AT2021mer.json
AT2021mes,221.399504,61.909503,2021/04/22,,,Candidate,,AT2021mes.json
AT2021mez,171.369471,-25.273247,2021/05/09,,,Candidate,,AT2021mez.json
AT2021mfa,176.486546,-23.426383,2021/05/08,,,Candidate,,AT2021mfa.json
AT2021mfc,125.379054,48.260797,2021/05/01,736.768,0.150101,Candidate,0.153964,AT2021mfc.json
AT2021mfd,177.520133,0.919936,2021/04/30,,,Candidate,,AT2021mfd.json
AT2021mfe,219.727187,-7.174947,2021/05/06,,,Candidate,,AT2021mfe.json
AT2021mff,322.504604,-23.14775,2021/04/18,157.258,0.034624,Candidate,3.379529,AT2021mff.json
AT2021mfi,314.413742,-57.255681,2021/05/12,,,Candidate,,AT2021mfi.json
AT2021mfo,307.346762,-36.980425,2021/05/13,439.491,0.092898,Candidate,0.432695,AT2021mfo.json
AT2021mfp,231.911292,15.206642,2021/05/11,,,Candidate,,AT2021mfp.json
AT2021mfr,217.784742,3.259361,2021/04/14,,,Candidate,,AT2021mfr.json
AT2021mfs,228.345379,4.147894,2021/05/08,,,Candidate,,AT2021mfs.json
AT2021mft,250.662954,4.911811,2021/05/08,,,Candidate,,AT2021mft.json
AT2021mfu,223.255933,-4.680369,2021/05/13,,,Candidate,,AT2021mfu.json
AT2021mfv,316.288912,-10.002681,2021/05/11,,,Candidate,,AT2021mfv.json
AT2021mfw,147.245379,82.385956,2021/05/14,,,Candidate,,AT2021mfw.json
AT2021mfx,239.868333,28.565083,2021/05/09,,,Candidate,,AT2021mfx.json
AT2021mfz,331.979458,6.600531,2021/05/12,,,Candidate,,AT2021mfz.json
AT2021mg,4.612129,-42.136839,2021/01/05,,,Candidate,,AT2021mg.json
AT2021mga,192.917167,2.339756,2021/04/29,,,Candidate,,AT2021mga.json
AT2021mge,170.883933,12.4368,2021/04/14,,,Candidate,,AT2021mge.json
AT2021mgf,208.7401,26.975842,2021/05/14,,,Candidate,,AT2021mgf.json
AT2021mgg,217.882787,-24.4702,2021/05/14,,,Candidate,,AT2021mgg.json
AT2021mgh,204.480783,-9.129656,2021/05/14,,,Candidate,,AT2021mgh.json
AT2021mgi,159.713892,2.331386,2021/05/14,,,Candidate,,AT2021mgi.json
AT2021mgj,9.443058,26.711636,2021/05/12,,,Candidate,,AT2021mgj.json
AT2021mgk,359.321967,33.806992,2021/05/14,,,Candidate,,AT2021mgk.json
AT2021mgl,3.775017,20.580942,2021/05/12,,,Candidate,,AT2021mgl.json
AT2021mgm,287.281517,63.676583,2021/05/09,,,Candidate,,AT2021mgm.json
AT2021mgn,320.729692,29.581644,2021/05/14,,,Candidate,,AT2021mgn.json
AT2021mgo,320.208312,0.613633,2021/05/08,,,Candidate,,AT2021mgo.json
AT2021mgp,316.794542,-4.889072,2021/05/08,,,Candidate,,AT2021mgp.json
AT2021mgq,176.565246,72.993389,2021/05/11,,,Candidate,,AT2021mgq.json
AT2021mgr,217.070504,22.826258,2021/05/10,,,Candidate,,AT2021mgr.json
AT2021mgs,137.198383,71.557753,2021/05/09,,,Candidate,,AT2021mgs.json
AT2021mgt,191.666008,-6.646775,2021/05/14,,,Candidate,,AT2021mgt.json
AT2021mgu,177.289346,62.556214,2021/05/10,,,Candidate,,AT2021mgu.json
AT2021mgv,158.243042,60.293047,2021/05/14,424.461,0.089902,Candidate,0.463881,AT2021mgv.json
AT2021mgw,154.602212,-18.253614,2021/05/14,,,Candidate,,AT2021mgw.json
AT2021mgx,169.081983,32.281897,2021/05/08,,,Candidate,,AT2021mgx.json
AT2021mgy,138.293812,23.446006,2021/05/12,378.551,0.080681,Candidate,0.583221,AT2021mgy.json
AT2021mgz,150.648258,31.918297,2021/05/14,622.869,0.12862,Candidate,0.215421,AT2021mgz.json
AT2021mh,324.849525,4.167233,2021/01/04,,,Candidate,,AT2021mh.json
AT2021mha,152.633346,5.814322,2021/05/14,555.059,0.115583,Candidate,0.271271,AT2021mha.json
AT2021mhb,169.049779,54.472586,2021/05/14,498.27,0.104512,Candidate,0.33663,AT2021mhb.json
AT2021mhc,166.194183,39.856308,2021/05/14,338.594,0.072568,Candidate,0.728993,AT2021mhc.json
AT2021mhd,185.682654,-18.294028,2021/05/11,,,Candidate,,AT2021mhd.json
AT2021mhe,159.168383,57.358861,2021/05/12,,,Candidate,,AT2021mhe.json
AT2021mhf,145.661733,62.277953,2021/05/08,,,Candidate,,AT2021mhf.json
AT2021mhh,205.803854,53.925867,2021/05/11,,,Candidate,,AT2021mhh.json
AT2021mhi,202.193054,36.450386,2021/05/12,,,Candidate,,AT2021mhi.json
AT2021mhj,201.274417,18.178472,2021/05/10,,,Candidate,,AT2021mhj.json
AT2021mhk,177.713675,32.351783,2021/05/12,374.198,0.079801,Candidate,0.596869,AT2021mhk.json
AT2021mhl,212.099242,23.347167,2021/05/10,,,Candidate,,AT2021mhl.json
AT2021mhn,167.093512,28.554961,2021/05/10,351.497,0.075197,Candidate,0.676454,AT2021mhn.json
AT2021mho,183.0106,19.047561,2021/05/10,530.845,0.11088,Candidate,0.296583,AT2021mho.json
AT2021mhp,131.336371,44.539867,2021/05/08,248.04,0.05386,Candidate,1.358433,AT2021mhp.json
AT2021mhq,172.825483,34.353658,2021/05/10,790.365,0.16004,Candidate,0.133791,AT2021mhq.json
AT2021mhr,170.631183,72.287717,2021/05/14,,,Candidate,,AT2021mhr.json
AT2021mhs,183.136704,35.938806,2021/05/10,,,Candidate,,AT2021mhs.json
AT2021mht,173.029117,47.101042,2021/05/10,614.786,0.127076,Candidate,0.221123,AT2021mht.json
AT2021mhu,212.0189,72.3562,2021/05/04,,,Candidate,,AT2021mhu.json
AT2021mhw,237.258604,36.580994,2021/04/16,,,Candidate,,AT2021mhw.json
AT2021mi,13.926717,-38.875408,2021/01/05,,,Candidate,,AT2021mi.json
AT2021mie,218.924004,0.383828,2021/05/12,,,Candidate,,AT2021mie.json
AT2021mif,220.580046,0.857456,2021/05/12,,,Candidate,,AT2021mif.json
AT2021mig,220.816604,-2.692417,2021/05/12,,,Candidate,,AT2021mig.json
AT2021mih,222.253846,-3.514494,2021/05/12,,,Candidate,,AT2021mih.json
AT2021mii,221.743346,0.911806,2021/05/12,,,Candidate,,AT2021mii.json
AT2021mij,220.998017,-0.719319,2021/05/12,,,Candidate,,AT2021mij.json
AT2021mik,216.542246,-3.565858,2021/05/12,,,Candidate,,AT2021mik.json
AT2021mio,205.382558,-7.204697,2021/05/14,,,Candidate,,AT2021mio.json
AT2021mip,208.502437,-1.338006,2021/04/06,,,Candidate,,AT2021mip.json
AT2021miq,143.519421,-10.507878,2021/04/07,,,Candidate,,AT2021miq.json
AT2021mir,184.62845,-7.552936,2021/03/20,,,Candidate,,AT2021mir.json
AT2021mis,220.459979,3.945367,2021/04/07,,,Candidate,,AT2021mis.json
AT2021mit,192.091433,-3.029544,2021/04/07,,,Candidate,,AT2021mit.json
AT2021miu,210.826604,-8.521542,2021/04/06,,,Candidate,,AT2021miu.json
AT2021miv,185.520742,-3.099981,2021/04/03,,,Candidate,,AT2021miv.json
AT2021miw,140.33495,-10.531853,2021/04/07,,,Candidate,,AT2021miw.json
AT2021mix,176.084146,0.540731,2021/04/07,,,Candidate,,AT2021mix.json
AT2021miy,225.133854,-2.049964,2021/04/06,,,Candidate,,AT2021miy.json
AT2021miz,196.694021,-10.502597,2021/04/06,,,Candidate,,AT2021miz.json
AT2021mja,188.613271,-2.597825,2021/04/08,,,Candidate,,AT2021mja.json
AT2021mjb,147.166058,-8.236111,2021/04/07,,,Candidate,,AT2021mjb.json
AT2021mjc,220.958229,-4.570097,2021/03/20,,,Candidate,,AT2021mjc.json
AT2021mjd,166.508308,1.862258,2021/04/07,,,Candidate,,AT2021mjd.json
AT2021mje,215.622517,4.758711,2021/04/07,,,Candidate,,AT2021mje.json
AT2021mjf,144.654525,-11.072289,2021/02/09,,,Candidate,,AT2021mjf.json
AT2021mjg,224.87155,5.009958,2021/04/07,,,Candidate,,AT2021mjg.json
AT2021mjh,224.701446,-1.165033,2021/04/06,,,Candidate,,AT2021mjh.json
AT2021mji,135.349971,-8.596956,2021/04/07,,,Candidate,,AT2021mji.json
AT2021mjj,137.725871,-12.259578,2021/04/07,,,Candidate,,AT2021mjj.json
AT2021mjk,205.511846,-13.764269,2021/04/06,,,Candidate,,AT2021mjk.json
AT2021mjl,208.961654,-13.853122,2021/04/06,,,Candidate,,AT2021mjl.json
AT2021mjm,166.892079,7.980578,2021/04/07,,,Candidate,,AT2021mjm.json
AT2021mjn,124.075025,4.705911,2021/04/07,,,Candidate,,AT2021mjn.json
AT2021mjo,331.290912,34.968292,2021/04/18,,,Candidate,,AT2021mjo.json
AT2021mjp,79.101842,15.631508,2021/04/06,91.432,0.020344,Candidate,9.997381,AT2021mjp.json
AT2021mjq,184.362662,37.803292,2021/05/01,3.609,0.000815,Candidate,6416.644152,AT2021mjq.json
AT2021mjr,134.809812,53.766953,2021/05/01,34.543,0.007759,Candidate,70.042496,AT2021mjr.json
AT2021mjs,181.247254,43.150117,2021/03/22,239.39,0.05205,Candidate,1.458377,AT2021mjs.json
AT2021mjt,230.076821,14.051125,2021/04/30,,,Candidate,,AT2021mjt.json
AT2021mju,250.448296,19.364886,2021/04/08,128.056,0.028325,Candidate,5.096615,AT2021mju.json
AT2021mjv,211.235204,53.660547,2021/01/17,4.035,0.000911,Candidate,5133.276304,AT2021mjv.json
AT2021mjw,236.830808,10.777525,2021/05/05,,,Candidate,,AT2021mjw.json
AT2021mjx,155.110042,37.555003,2021/05/04,214.0,0.0467,Candidate,1.824963,AT2021mjx.json
AT2021mjy,259.403771,32.712294,2021/04/10,,,Candidate,,AT2021mjy.json
AT2021mjz,206.102146,5.789214,2021/04/12,102.7,0.02281,Candidate,7.923934,AT2021mjz.json
AT2021mk,38.829,-3.815239,2021/01/06,,,Candidate,,AT2021mk.json
AT2021mka,9.735208,48.356481,2021/05/08,-2.985,-0.000674,Candidate,9380.662963,AT2021mka.json
AT2021mkb,214.845967,-5.477822,2021/04/06,,,Candidate,,AT2021mkb.json
AT2021mkc,254.870529,10.176628,2021/05/11,,,Candidate,,AT2021mkc.json
AT2021mkd,233.680608,56.993242,2021/05/11,701.212,0.143449,Candidate,0.169974,AT2021mkd.json
AT2021mke,223.246296,17.742308,2021/05/15,,,Candidate,,AT2021mke.json
AT2021mkf,238.103,5.370642,2021/05/15,463.3,0.097622,Candidate,0.389365,AT2021mkf.json
AT2021mkg,236.854442,10.640194,2021/05/15,,,Candidate,,AT2021mkg.json
AT2021mkh,279.0557,34.910989,2021/05/15,,,Candidate,,AT2021mkh.json
AT2021mki,267.518054,46.034181,2021/05/11,,,Candidate,,AT2021mki.json
AT2021mkj,273.5714,51.140242,2021/05/11,,,Candidate,,AT2021mkj.json
AT2021mkk,248.565346,54.104872,2021/05/15,,,Candidate,,AT2021mkk.json
AT2021mkl,254.457758,-10.622828,2021/05/15,,,Candidate,,AT2021mkl.json
AT2021mkm,240.504054,44.661814,2021/05/15,,,Candidate,,AT2021mkm.json
AT2021mkn,238.826729,5.403611,2021/05/15,,,Candidate,,AT2021mkn.json
AT2021mko,234.477004,55.471106,2021/05/15,,,Candidate,,AT2021mko.json
AT2021mkp,229.465292,71.604908,2021/05/15,,,Candidate,,AT2021mkp.json
AT2021mkq,233.082787,45.009119,2021/05/11,,,Candidate,,AT2021mkq.json
AT2021mks,217.625917,-0.187547,2021/05/13,491.843,0.10325,Candidate,0.345485,AT2021mks.json
AT2021mkt,206.439925,-24.527786,2021/05/15,,,Candidate,,AT2021mkt.json
AT2021mkv,180.586492,2.776975,2021/05/13,,,Candidate,,AT2021mkv.json
AT2021mkw,179.419067,5.187425,2021/05/15,375.38,0.08004,Candidate,0.593116,AT2021mkw.json
AT2021mkx,179.524192,-27.753611,2021/05/11,,,Candidate,,AT2021mkx.json
AT2021mky,358.41435,18.321947,2021/05/12,4345.46,0.694985,Candidate,0.004426,AT2021mky.json
AT2021mkz,228.99655,35.961483,2021/05/15,,,Candidate,,AT2021mkz.json
AT2021ml,5.717383,34.759992,2021/01/06,,,Candidate,,AT2021ml.json
AT2021mlb,259.561262,51.371814,2021/05/15,,,Candidate,,AT2021mlb.json
AT2021mlc,232.624887,23.596394,2021/05/15,,,Candidate,,AT2021mlc.json
AT2021mle,236.039025,5.9826,2021/05/11,,,Candidate,,AT2021mle.json
AT2021mlf,244.028883,34.522219,2021/05/11,,,Candidate,,AT2021mlf.json
AT2021mlg,231.726504,53.393539,2021/05/09,,,Candidate,,AT2021mlg.json
AT2021mli,233.004929,23.479272,2021/05/15,,,Candidate,,AT2021mli.json
AT2021mlj,221.620188,13.397814,2021/05/11,717.264,0.146458,Candidate,0.162451,AT2021mlj.json
AT2021mlk,269.491458,51.447692,2021/05/09,,,Candidate,,AT2021mlk.json
AT2021mll,232.207417,35.560531,2021/05/15,305.184,0.065719,Candidate,0.897342,AT2021mll.json
AT2021mlm,316.096833,33.392889,2021/05/15,,,Candidate,,AT2021mlm.json
AT2021mln,358.545142,35.605147,2021/05/12,,,Candidate,,AT2021mln.json
AT2021mlo,213.145658,7.462431,2021/04/07,,,Candidate,,AT2021mlo.json
AT2021mlp,136.495725,-14.610258,2021/04/07,,,Candidate,,AT2021mlp.json
AT2021mlq,195.357679,-11.596183,2021/04/06,,,Candidate,,AT2021mlq.json
AT2021mlr,192.086896,-3.173772,2021/04/07,,,Candidate,,AT2021mlr.json
AT2021mls,170.02055,3.013003,2021/04/07,,,Candidate,,AT2021mls.json
AT2021mlt,202.977129,-10.446583,2021/04/06,,,Candidate,,AT2021mlt.json
AT2021mlu,149.076208,-10.328417,2021/04/07,,,Candidate,,AT2021mlu.json
AT2021mlv,135.892092,-10.459361,2021/03/22,,,Candidate,,AT2021mlv.json
AT2021mlw,147.399704,-12.714922,2021/04/07,,,Candidate,,AT2021mlw.json
AT2021mlx,200.010088,-10.675225,2021/04/06,,,Candidate,,AT2021mlx.json
AT2021mly,192.747192,-6.591469,2021/04/07,,,Candidate,,AT2021mly.json
AT2021mlz,188.615571,1.650553,2021/05/04,,,Candidate,,AT2021mlz.json
AT2021mm,51.8909,-29.394628,2021/01/05,,,Candidate,,AT2021mm.json
AT2021mma,252.547987,-24.319878,2021/04/13,,,Candidate,,AT2021mma.json
AT2021mmb,172.289437,32.780761,2021/04/16,,,Candidate,,AT2021mmb.json
AT2021mmc,254.710392,-0.2884,2021/05/14,,,Candidate,,AT2021mmc.json
AT2021mmd,5.08265,28.26375,2021/05/14,,,Candidate,,AT2021mmd.json
AT2021mme,141.9747,16.335133,2021/04/17,,,Candidate,,AT2021mme.json
AT2021mmf,140.832242,29.769219,2021/05/14,,,Candidate,,AT2021mmf.json
AT2021mmg,162.724062,12.912167,2021/05/16,,,Candidate,,AT2021mmg.json
AT2021mmi,129.192583,-3.9825,2021/05/13,,,Candidate,,AT2021mmi.json
AT2021mml,220.664117,-16.548053,2021/05/15,,,Candidate,,AT2021mml.json
AT2021mmm,305.280042,-6.549242,2021/05/15,,,Candidate,,AT2021mmm.json
AT2021mmn,139.975033,-17.733053,2021/05/15,250.35,0.054344,Candidate,1.33348,AT2021mmn.json
AT2021mmo,358.559696,11.61865,2021/05/15,,,Candidate,,AT2021mmo.json
AT2021mmr,357.775187,6.943083,2021/01/10,,,Candidate,,AT2021mmr.json
AT2021mms,186.091508,5.393447,2021/05/12,,,Candidate,,AT2021mms.json
AT2021mn,42.11505,-1.576506,2021/01/05,197.495,0.043213,Candidate,2.14274,AT2021mn.json
AT2021mnc,250.310358,19.477908,2021/05/15,,,Candidate,,AT2021mnc.json
AT2021mne,173.937533,-28.520031,2021/05/15,,,Candidate,,AT2021mne.json
AT2021mnf,348.215758,12.081528,2021/05/15,,,Candidate,,AT2021mnf.json
AT2021mng,309.301062,-10.322983,2021/05/14,,,Candidate,,AT2021mng.json
AT2021mnh,283.273317,72.568086,2021/05/16,,,Candidate,,AT2021mnh.json
AT2021mni,145.704875,-11.752264,2021/05/16,,,Candidate,,AT2021mni.json
AT2021mnk,228.658579,13.239206,2021/05/11,,,Candidate,,AT2021mnk.json
AT2021mnl,220.7626,2.912161,2021/05/12,,,Candidate,,AT2021mnl.json
AT2021mnm,172.974325,1.815811,2021/05/03,,,Candidate,,AT2021mnm.json
AT2021mnn,189.431354,-19.996058,2021/04/17,,,Candidate,,AT2021mnn.json
AT2021mno,165.559433,-16.990061,2021/04/16,,,Candidate,,AT2021mno.json
AT2021mnp,219.620504,-16.075636,2021/03/22,,,Candidate,,AT2021mnp.json
AT2021mnq,217.642883,-5.347039,2021/04/19,,,Candidate,,AT2021mnq.json
AT2021mnr,221.452825,-15.948964,2021/04/13,,,Candidate,,AT2021mnr.json
AT2021mns,194.774883,-3.51005,2021/04/03,,,Candidate,,AT2021mns.json
AT2021mnt,181.996387,12.432858,2021/04/11,,,Candidate,,AT2021mnt.json
AT2021mnu,225.695238,-5.390806,2021/04/09,,,Candidate,,AT2021mnu.json
AT2021mnv,151.737025,32.506617,2021/03/31,,,Candidate,,AT2021mnv.json
AT2021mnw,187.399646,17.880389,2021/04/09,,,Candidate,,AT2021mnw.json
AT2021mnx,281.679088,28.719931,2021/05/15,,,Candidate,,AT2021mnx.json
AT2021mny,239.877071,50.662011,2021/05/15,,,Candidate,,AT2021mny.json
AT2021mnz,306.511708,5.012797,2021/05/14,,,Candidate,,AT2021mnz.json
AT2021mo,37.539725,-2.101414,2021/01/05,,,Candidate,,AT2021mo.json
AT2021moa,219.620675,-0.967322,2021/05/06,,,Candidate,,AT2021moa.json
AT2021mob,215.605012,-0.771425,2021/05/12,,,Candidate,,AT2021mob.json
AT2021moc,217.356479,1.569425,2021/05/12,,,Candidate,,AT2021moc.json
AT2021mod,220.698088,0.926719,2021/05/12,,,Candidate,,AT2021mod.json
AT2021moe,211.913312,0.04135,2021/03/22,,,Candidate,,AT2021moe.json
AT2021mof,212.018429,-3.472103,2021/03/22,,,Candidate,,AT2021mof.json
AT2021mog,213.837667,-1.526967,2021/03/22,,,Candidate,,AT2021mog.json
AT2021moh,215.5365,-2.047486,2021/03/22,,,Candidate,,AT2021moh.json
AT2021moi,219.090579,-1.724586,2021/03/22,,,Candidate,,AT2021moi.json
AT2021moj,219.176267,0.078825,2021/03/22,,,Candidate,,AT2021moj.json
AT2021mok,224.022558,-1.896489,2021/03/22,,,Candidate,,AT2021mok.json
AT2021mol,222.136342,-2.160614,2021/04/06,,,Candidate,,AT2021mol.json
AT2021mom,213.134642,-1.693147,2021/04/09,,,Candidate,,AT2021mom.json
AT2021mon,212.061262,-0.195475,2021/04/18,,,Candidate,,AT2021mon.json
AT2021moo,222.707537,0.481333,2021/04/18,,,Candidate,,AT2021moo.json
AT2021moz,208.808942,17.089211,2021/04/08,,,Candidate,,AT2021moz.json
AT2021mp,168.511196,-22.205997,2021/01/05,,,Candidate,,AT2021mp.json
AT2021mpa,200.142625,-22.2962,2021/05/17,,,Candidate,,AT2021mpa.json
AT2021mpb,277.298433,10.049467,2021/05/16,,,Candidate,,AT2021mpb.json
AT2021mpc,179.099008,-17.533022,2021/05/15,,,Candidate,,AT2021mpc.json
AT2021mpd,156.201875,12.497475,2021/05/15,,,Candidate,,AT2021mpd.json
AT2021mpe,218.618471,51.247236,2021/05/15,150.527,0.033177,Candidate,3.688526,AT2021mpe.json
AT2021mpf,356.567929,28.981611,2021/05/17,,,Candidate,,AT2021mpf.json
AT2021mpg,4.10365,13.663003,2021/05/17,,,Candidate,,AT2021mpg.json
AT2021mpi,245.107929,26.132992,2021/05/17,,,Candidate,,AT2021mpi.json
AT2021mpj,172.523083,-39.267264,2021/05/17,147.47,0.032519,Candidate,3.843035,AT2021mpj.json
AT2021mpk,175.876846,-19.170692,2021/05/17,,,Candidate,,AT2021mpk.json
AT2021mpl,204.870887,52.456461,2021/05/01,,,Candidate,,AT2021mpl.json
AT2021mpm,189.796717,2.841172,2021/05/16,,,Candidate,,AT2021mpm.json
AT2021mpn,165.127933,-23.018164,2021/05/14,,,Candidate,,AT2021mpn.json
AT2021mpo,167.195021,-17.505906,2021/05/14,,,Candidate,,AT2021mpo.json
AT2021mpp,155.712854,0.784775,2021/05/13,,,Candidate,,AT2021mpp.json
