name,ra_deg,dec_deg,redshift,lumdist_mpc,type,discover_date,fluence_j_m2,Bruno_Trigger
AT2021klt,279.02575833333333,18.291383333333336,,,Candidate,2021/04/20,,False
AT2021klu,250.79299999999992,19.19566111111111,,,Candidate,2021/04/24,,False
AT2021klv,225.8523833333333,6.354191666666666,0.079303,371.736,Candidate,2021/04/24,6.046847968133956e-08,False
AT2021klw,167.42626666666666,61.60433055555556,0.094325,446.669,Candidate,2021/04/24,4.188192819143015e-08,False
AT2021klx,117.78070833333332,33.755180555555555,0.062671,290.41,Candidate,2021/04/24,9.907752721550997e-08,False
AT2021klz,226.62345416666665,-10.951525,,,Candidate,2021/04/20,,False
AT2021km,5.394870833333332,38.093725,0.036399,165.534,Candidate,2021/01/04,3.049466546511546e-07,False
AT2021kma,259.30654166666665,-19.807797222222224,,,Candidate,2021/04/24,,False
AT2021kmo,175.16513749999996,28.864994444444445,0.022766,102.502,Candidate,2021/04/16,7.953048187099749e-07,False
AT2021kmp,167.46692083333332,24.266802777777777,0.021,94.4,Candidate,2021/04/17,9.376792464594137e-07,False
AT2021kmq,319.1029208333333,12.224361111111111,,,Candidate,2021/04/22,,False
AT2021kmr,179.4736333333333,28.08376388888889,,,Candidate,2021/04/16,,False
AT2021kms,321.8178166666666,8.176566666666666,,,Candidate,2021/04/22,,False
AT2021kmt,280.48896666666667,70.44082777777778,,,Candidate,2021/04/25,,False
AT2021kmu,256.86227499999995,51.61664444444445,,,Candidate,2021/04/20,,False
AT2021kmw,254.3641458333333,-10.189219444444443,,,Candidate,2021/04/17,,False
AT2021kmx,151.95942083333333,-0.0181277777777777,,,Candidate,2021/04/08,,False
AT2021kn,10.420920833333334,41.10674722222223,,,Candidate,2021/01/04,,False
AT2021kng,185.34962916666663,4.028072222222222,,,Candidate,2021/04/07,,False
AT2021kni,357.73192499999993,27.09291111111111,0.0293,132.6,Candidate,2021/04/26,4.752380928664535e-07,False
AT2021knj,219.0964,-0.5842333333333334,0.08206,385.38,Ia-91T,2021/04/25,5.626261941619256e-08,False
AT2021knq,201.06470833333333,31.33861111111111,0.016635,74.5556,Candidate,2021/04/26,1.5032726400994573e-06,False
AT2021knr,212.3227,1.4893,,,Candidate,2021/04/12,,False
AT2021kns,212.5668,-3.1779,,,Candidate,2021/04/12,,False
AT2021knt,218.479,-2.986,,,Candidate,2021/04/12,,False
AT2021knu,221.1643,0.5558000000000001,,,Candidate,2021/04/12,,False
AT2021knv,215.7441,-0.3894,,,Candidate,2021/04/18,,False
AT2021knw,222.6308,-3.5488,,,Candidate,2021/04/18,,False
AT2021knx,217.41,-2.6885000000000003,,,Candidate,2021/04/18,,False
AT2021kny,219.0042,-1.9175,,,Candidate,2021/04/18,,False
AT2021knz,220.6119,-1.8935,,,Candidate,2021/04/18,,False
AT2021ko,11.401387499999998,41.91426111111111,,,Candidate,2021/01/04,,False
AT2021koa,222.34,-3.8216,,,Candidate,2021/04/18,,False
AT2021kob,223.0174,-3.8349,,,Candidate,2021/04/18,,False
AT2021koc,215.6752,-3.3924,,,Candidate,2021/04/25,,False
AT2021kod,222.5275,-3.9202,,,Candidate,2021/04/25,,False
AT2021koe,78.19574166666666,13.895513888888887,,,Candidate,2021/04/27,,False
AT2021kon,206.5787208333333,-9.943152777777778,,,Candidate,2021/04/06,,False
AT2021kop,305.1846416666666,-19.15757222222222,0.05246,241.35,Candidate,2021/04/18,1.4345103506072594e-07,False
AT2021kor,157.4637208333333,72.72376666666666,,,Candidate,2021/04/17,,False
AT2021kot,214.46639166666665,-3.7637944444444447,,,Candidate,2021/04/12,,False
AT2021kou,218.4591,-3.1632583333333333,,,Candidate,2021/04/15,,False
AT2021kov,219.8084625,-0.6744833333333333,,,Candidate,2021/04/15,,False
AT2021kow,217.63198749999995,-3.618830555555556,,,Candidate,2021/04/18,,False
AT2021kox,179.65329166666666,-56.92188888888889,,,Candidate,2021/04/27,,False
AT2021kp,73.75198333333334,-1.5824305555555556,,,Candidate,2021/01/05,,False
AT2021kpo,196.4120208333333,-4.026711111111111,,,Candidate,2021/04/29,,False
AT2021kpp,215.9317,39.58795277777778,,,Candidate,2021/04/29,,False
AT2021kpq,161.66166249999998,-3.2399222222222224,,,Candidate,2021/04/29,,False
AT2021kpr,173.95431666666667,14.00150277777778,,,Candidate,2021/04/29,,False
AT2021kps,195.3512083333333,-3.968641666666666,,,Candidate,2021/04/18,,False
AT2021kpt,206.157625,32.650394444444444,,,Candidate,2021/04/29,,False
AT2021kpv,269.3959958333333,28.166497222222223,,,Candidate,2021/04/29,,False
AT2021kq,69.52090833333332,-3.361755555555556,,,Candidate,2021/01/05,,False
AT2021kqb,127.23271666666666,11.879819444444443,0.100691,478.841,Candidate,2021/04/15,3.644312698427207e-08,False
AT2021kqc,170.9782708333333,14.753155555555557,0.172375,857.658,Candidate,2021/04/09,1.1359782248480937e-08,False
AT2021kqe,119.7399,8.935094444444445,0.119384,574.726,Candidate,2021/04/15,2.529744167673397e-08,False
AT2021kqf,116.11914583333332,37.29319722222222,0.084727,398.631,Candidate,2021/04/12,5.258430694523561e-08,False
AT2021kqg,175.28788749999998,2.7743277777777777,,,Candidate,2021/04/11,,False
AT2021kqh,152.95889583333332,34.63239166666667,,,Candidate,2021/04/30,,False
AT2021kqi,199.69276666666664,-7.70255,,,Candidate,2021/04/03,,False
AT2021kqk,147.19746249999997,29.120030555555555,0.110034,526.503,Candidate,2021/04/24,3.014370231663577e-08,False
AT2021kql,266.16093333333333,61.77281111111111,,,Candidate,2021/04/30,,False
AT2021kqm,245.660975,46.02899166666666,0.153148,753.139,Candidate,2021/04/30,1.4731535537954886e-08,False
AT2021kqn,240.4751583333333,47.30246111111111,,,Candidate,2021/04/30,,False
AT2021kqp,223.79477916666664,-6.9859277777777775,,,Candidate,2021/04/30,,False
AT2021kqq,200.24531666666664,-5.434430555555556,0.117,562.4,Candidate,2021/04/30,2.6418470379335225e-08,False
AT2021kqr,202.50296666666665,-5.020025,,,Candidate,2021/04/30,,False
AT2021kqs,194.9782,-8.526844444444444,0.094289,446.487,Candidate,2021/04/30,4.191607953066348e-08,False
AT2021kqu,200.6624375,67.07876944444445,0.126034,609.339,Candidate,2021/04/30,2.2505068621955363e-08,False
AT2021kqw,238.3991708333333,45.09409166666667,,,Candidate,2021/04/24,,False
AT2021kqx,233.83400416666663,38.490569444444446,,,Candidate,2021/04/30,,False
AT2021kqy,227.6913125,18.088738888888887,,,Candidate,2021/04/30,,False
AT2021kqz,226.9421833333333,10.385125,0.078671,368.614,Candidate,2021/04/30,6.149710066008174e-08,False
AT2021kr,33.83176666666667,0.8606444444444444,,,Candidate,2021/01/05,,False
AT2021kra,196.7376708333333,16.801072222222224,,,Candidate,2021/04/30,,False
AT2021krb,195.9586125,13.022483333333334,,,Candidate,2021/04/30,,False
AT2021krd,203.50296666666665,-4.814930555555556,,,Candidate,2021/04/30,,False
AT2021krg,184.8726625,5.0241694444444445,0.077551,363.087,Candidate,2021/04/30,6.338359868495598e-08,False
AT2021krh,160.00891666666666,40.07219722222222,,,Candidate,2021/04/24,,False
AT2021kri,164.65016666666665,60.71532222222223,,,Candidate,2021/04/24,,False
AT2021krj,171.52722083333333,59.58956944444445,,,Candidate,2021/04/30,,False
AT2021krk,154.98900416666663,74.17736111111111,,,Candidate,2021/04/30,,False
AT2021krl,171.21412499999997,54.80585277777777,,,Candidate,2021/04/30,,False
AT2021krn,218.39555,54.97735277777778,0.147163,721.033,Candidate,2021/04/30,1.6072669293465554e-08,False
AT2021krp,234.671575,23.72395,,,Candidate,2021/04/30,,False
AT2021krq,179.32560416666664,-10.269194444444445,,,Candidate,2021/04/30,,False
AT2021krr,185.09132916666664,-8.17853611111111,,,Candidate,2021/04/30,,False
AT2021krs,173.0814833333333,-11.131233333333334,0.103385,492.53,Candidate,2021/04/30,3.4445533492593476e-08,False
AT2021krt,170.88599166666663,-13.003769444444444,,,Candidate,2021/04/30,,False
AT2021kru,174.1917583333333,-11.110294444444444,,,Candidate,2021/04/30,,False
AT2021krw,141.18541666666667,71.83347222222221,,,Candidate,2021/04/30,,False
AT2021krx,213.83269166666665,59.46271388888889,,,Candidate,2021/04/30,,False
AT2021kry,135.30849166666667,31.67024444444445,,,Candidate,2021/04/30,,False
AT2021krz,138.0501958333333,36.86278611111111,,,Candidate,2021/04/30,,False
AT2021ks,8.41345,2.055019444444444,,,Candidate,2021/01/05,,False
AT2021ksa,144.64899999999997,29.560366666666667,,,Candidate,2021/04/30,,False
AT2021ksb,149.3282708333333,27.07366111111111,,,Candidate,2021/04/30,,False
AT2021ksc,121.8354875,-7.64173611111111,,,Candidate,2021/04/30,,False
AT2021ksd,158.11297916666666,-7.560963888888889,,,Candidate,2021/04/30,,False
AT2021ksf,158.38834166666666,54.44341388888888,,,Candidate,2021/04/30,,False
AT2021ksg,163.97790416666666,32.501241666666665,,,Candidate,2021/04/30,,False
AT2021ksh,199.2899083333333,59.75153888888889,0.150492,738.866,Candidate,2021/04/30,1.5306183932188766e-08,False
AT2021ksi,152.5203083333333,30.977505555555556,,,Candidate,2021/04/30,,False
AT2021ksj,226.7496458333333,65.66836666666667,,,Candidate,2021/04/24,,False
AT2021ksk,169.011675,48.96041666666667,,,Candidate,2021/04/30,,False
AT2021ksl,186.2991041666666,-27.154105555555557,,,Candidate,2021/04/24,,False
AT2021ksn,159.8543375,4.526005555555556,,,Candidate,2021/04/30,,False
AT2021kso,147.77174999999997,11.668713888888888,,,Candidate,2021/04/30,,False
AT2021ksp,142.39379999999997,-16.220866666666666,0.031282,141.732,Candidate,2021/04/30,4.1597043218621296e-07,False
AT2021ksq,168.61239166666664,-2.6518888888888887,,,Candidate,2021/04/30,,False
AT2021kss,217.9166208333333,-0.9994666666666666,0.137,667.0,Candidate,2021/04/29,1.8782207089248244e-08,False
AT2021kst,215.304825,0.8284611111111111,,,Candidate,2021/04/25,,False
AT2021ksu,222.82392916666663,-3.758191666666667,0.046,211.0,Candidate,2021/04/15,1.8768664966484495e-07,False
AT2021ksv,215.02197916666665,0.1877249999999999,,,Candidate,2021/04/25,,False
AT2021ksw,217.82396666666665,2.1957638888888886,,,Candidate,2021/04/15,,False
AT2021ksy,117.47260416666666,15.175680555555555,,,Candidate,2021/05/01,,False
AT2021ksz,180.53184166666665,-1.92115,,,Candidate,2021/04/27,,False
AT2021kt,152.42627083333332,50.746544444444446,0.065315,303.222,Candidate,2021/01/06,9.088179090955937e-08,False
AT2021kta,183.27687916666665,0.2128194444444444,,,Candidate,2021/04/27,,False
AT2021ktb,192.6585125,44.69883611111111,,,Candidate,2021/04/25,,False
AT2021ktd,133.64264583333335,28.10571666666667,,,Candidate,2021/05/01,,False
AT2021kte,149.83056666666664,-16.363955555555556,,,Candidate,2021/05/01,,False
AT2021ktf,152.07944166666664,18.22209722222222,0.09768,463.59,Candidate,2021/05/01,3.888035072544601e-08,False
AT2021ktr,149.2843458333333,48.97408611111111,0.037616,171.22,Candidate,2021/04/06,2.850291693040024e-07,False
AT2021ktt,194.54746666666665,30.380816666666668,,,Candidate,2021/05/01,,False
AT2021ktu,169.00907916666665,21.294208333333334,,,Candidate,2021/05/01,,False
AT2021ktx,213.362925,-11.097011111111112,,,Candidate,2021/05/01,,False
AT2021ktz,326.074325,-21.967,,,Candidate,2021/05/01,,False
AT2021ku,177.7865,-12.4115,,,Candidate,2021/01/06,,False
AT2021kub,311.2680458333333,10.475894444444444,,,Candidate,2021/04/25,,False
AT2021kuc,225.7730708333333,16.855725000000003,,,Candidate,2021/05/01,,False
AT2021kud,219.9953583333333,13.970533333333334,,,Candidate,2021/05/01,,False
AT2021kue,206.81872916666663,41.74141388888889,,,Candidate,2021/05/01,,False
AT2021kuf,219.99553333333333,66.35708055555556,,,Candidate,2021/04/25,,False
AT2021kug,210.1078083333333,5.809072222222222,,,Candidate,2021/05/01,,False
AT2021kuh,188.5531125,42.56719722222223,,,Candidate,2021/05/01,,False
AT2021kuj,184.2396625,30.204680555555555,0.064674,300.112,Candidate,2021/05/01,9.277512974709255e-08,False
AT2021kuk,162.8043208333333,7.885027777777777,0.166403,824.972,Candidate,2021/05/01,1.2277780794968611e-08,False
AT2021kuo,151.0997833333333,49.16996944444444,,,Candidate,2021/05/01,,False
AT2021kup,151.65971249999996,37.08301666666667,,,Candidate,2021/05/01,,False
AT2021kuq,110.33580416666663,68.28557777777777,,,Candidate,2021/04/25,,False
AT2021kur,136.0141833333333,-2.3086083333333334,,,Candidate,2021/05/01,,False
AT2021kus,145.0976708333333,-13.87941111111111,0.087704,413.47,Candidate,2021/05/01,4.887764630623083e-08,False
AT2021kuu,160.10499999999996,4.955613888888889,,,Candidate,2021/05/01,,False
AT2021kuv,179.31492499999996,31.656038888888887,,,Candidate,2021/05/01,,False
AT2021kuw,179.361675,29.93538333333333,0.106513,508.479,Candidate,2021/05/01,3.2318578437383585e-08,False
AT2021kuy,230.8281625,36.67430555555556,0.155716,766.978,Candidate,2021/04/25,1.4204713505649214e-08,False
AT2021kuz,223.0472875,23.729380555555554,,,Candidate,2021/05/01,,False
AT2021kva,227.10150416666664,15.810044444444443,,,Candidate,2021/04/30,,False
AT2021kvb,219.5654583333333,30.381425,,,Candidate,2021/05/01,,False
AT2021kvc,224.6125125,11.56686111111111,0.123042,593.733,Candidate,2021/05/01,2.370368770431994e-08,False
AT2021kvd,214.1629708333333,17.585080555555553,,,Candidate,2021/05/01,,False
AT2021kve,182.47925416666664,64.801275,,,Candidate,2021/05/01,,False
AT2021kvf,177.61864166666663,59.18707777777777,,,Candidate,2021/05/01,,False
AT2021kvg,210.07661249999995,44.21691388888889,0.12011,578.492,Candidate,2021/05/01,2.496913961011967e-08,False
AT2021kvh,211.3133333333333,39.40825,,,Candidate,2021/04/25,,False
AT2021kvi,206.3615333333333,46.84448888888889,,,Candidate,2021/05/01,,False
AT2021kvj,162.26256249999997,39.60210277777778,,,Candidate,2021/04/30,,False
AT2021kvl,256.17061249999995,7.175166666666667,,,Candidate,2021/04/12,,False
AT2021kvn,352.95941666666664,25.54439444444445,0.06861,319.25,Candidate,2021/04/20,8.198539259169182e-08,False
AT2021kvo,211.7891,56.53786944444444,0.040822,186.245,Candidate,2021/04/29,2.408956999615469e-07,False
AT2021kvq,196.76265,21.669511111111117,,,Candidate,2021/04/30,,False
AT2021kvr,183.711625,69.34239722222222,,,Candidate,2021/04/29,,False
AT2021kvs,183.2091458333333,10.839275,,,Candidate,2021/02/22,,False
AT2021kvt,183.9736458333333,13.927727777777775,,,Candidate,2021/04/29,,False
AT2021kw,150.88240833333333,-2.165672222222222,,,Candidate,2021/01/06,,False
AT2021kwd,3.3309999999999995,43.710775000000005,,,Candidate,2021/04/25,,False
AT2021kwe,350.7431041666666,15.468919444444444,,,Candidate,2021/04/30,,False
AT2021kwf,353.2454708333333,23.976625,,,Candidate,2021/05/01,,False
AT2021kwh,1.338070833333333,27.48621111111111,,,Candidate,2021/05/02,,False
AT2021kwi,3.7285083333333326,26.332680555555555,0.024544,110.653,Candidate,2021/05/02,6.824516791703214e-07,False
AT2021kwl,293.06885416666665,38.46527222222223,,,Candidate,2021/05/02,,False
AT2021kwm,326.70704583333327,35.696461111111105,,,Candidate,2021/05/02,,False
AT2021kwn,327.9465333333333,33.850252777777776,,,Candidate,2021/05/02,,False
AT2021kwo,266.3069791666666,20.228594444444443,,,Candidate,2021/04/30,,False
AT2021kwq,235.1560125,71.91877500000001,,,Candidate,2021/05/02,,False
AT2021kwr,264.859225,36.03430833333333,,,Candidate,2021/05/02,,False
AT2021kws,276.18173749999994,48.85088055555556,,,Candidate,2021/05/02,,False
AT2021kwt,252.36109166666665,32.34020277777778,,,Candidate,2021/04/30,,False
AT2021kwu,256.72292500000003,30.35901666666667,,,Candidate,2021/05/02,,False
AT2021kwv,250.7691083333333,37.23276111111111,,,Candidate,2021/04/30,,False
AT2021kwx,158.7876,64.45076111111112,0.033555,152.284,Candidate,2021/05/02,3.6032113841157033e-07,False
AT2021kwy,248.3976375,34.68580833333333,0.148264,726.923,Candidate,2021/04/30,1.5813262199767832e-08,False
AT2021kwz,251.6422208333333,26.791922222222222,,,Candidate,2021/04/30,,False
AT2021kx,183.63414999999995,68.36053055555556,0.0613,283.8,Candidate,2021/01/06,1.0374651338758252e-07,False
AT2021kxa,214.6975,-19.13780555555556,0.036515,166.075,Candidate,2021/04/30,3.029631239575573e-07,False
AT2021kxb,173.5270833333333,71.14087500000001,,,Candidate,2021/05/02,,False
AT2021kxc,156.3579833333333,45.55523888888889,,,Candidate,2021/05/02,,False
AT2021kxd,226.50095416666665,59.76060833333333,,,Candidate,2021/05/02,,False
AT2021kxe,204.2322708333333,10.050302777777778,,,Candidate,2021/05/02,,False
AT2021kxg,213.86439166666665,-14.514319444444444,,,Candidate,2021/05/02,,False
AT2021kxh,178.9034083333333,5.54755,,,Candidate,2021/05/02,,False
AT2021kxi,184.9539583333333,5.758744444444445,0.1135,544.32,Candidate,2021/05/02,2.8202636420990546e-08,False
AT2021kxj,189.8594,5.306786111111111,,,Candidate,2021/04/30,,False
AT2021kxk,190.0910125,1.7943138888888888,,,Candidate,2021/04/30,,False
AT2021kxl,149.83975416666664,27.22159444444444,,,Candidate,2021/04/30,,False
AT2021kxm,148.82415416666663,27.129486111111117,,,Candidate,2021/04/30,,False
AT2021kxo,167.22323333333333,67.92140277777779,,,Candidate,2021/04/30,,False
AT2021kxp,137.22140416666664,43.08438611111112,0.120399,579.992,Candidate,2021/04/30,2.484015411643577e-08,False
AT2021kxq,165.8565583333333,71.03683611111111,,,Candidate,2021/04/30,,False
AT2021kxs,161.2191958333333,-7.607544444444444,0.127571,617.376,Candidate,2021/04/30,2.1922940606837576e-08,False
AT2021kxt,164.57645,-21.733138888888888,,,Candidate,2021/05/02,,False
AT2021kxu,140.03090833333331,3.094202777777778,0.095181,450.98,Candidate,2021/04/30,4.108504130972696e-08,False
AT2021kxv,123.96870416666664,29.806002777777778,0.166846,827.389,Candidate,2021/05/02,1.2206152934947968e-08,False
AT2021kxw,156.95106666666666,17.13254166666667,0.042109,192.296,Candidate,2021/05/02,2.2597364535579234e-07,False
AT2021kxy,227.06906666666663,61.75563611111111,,,Candidate,2021/04/30,,False
AT2021kxz,167.28629999999998,41.298141666666666,,,Candidate,2021/05/02,,False
AT2021ky,39.6595875,-12.657825,,,Candidate,2021/01/03,,False
AT2021kya,162.72819166666667,33.99738888888889,,,Candidate,2021/05/02,,False
AT2021kyb,276.7254958333333,33.95484722222223,,,Candidate,2021/04/30,,False
AT2021kyc,246.33492916666663,8.076066666666666,,,Candidate,2021/04/30,,False
AT2021kyd,230.8651375,61.70041388888889,0.105333,502.456,Candidate,2021/04/30,3.3098035635896477e-08,False
AT2021kyf,251.7343958333333,8.719544444444445,,,Candidate,2021/04/30,,False
AT2021kyg,239.1213458333333,43.259816666666666,0.07088,330.33,Candidate,2021/04/30,7.657768934507653e-08,False
AT2021kyh,275.2364416666666,28.314241666666668,,,Candidate,2021/04/30,,False
AT2021kyi,205.63155416666663,2.533905555555556,,,Candidate,2021/04/30,,False
AT2021kyj,165.62581249999997,30.46923333333333,0.046489,212.968,Candidate,2021/04/30,1.8423391782584656e-07,False
AT2021kyk,144.8177,40.63670277777778,,,Candidate,2021/04/30,,False
AT2021kyl,202.37317499999995,29.092455555555556,,,Candidate,2021/04/30,,False
AT2021kym,211.3389208333333,-9.700763888888888,,,Candidate,2021/04/30,,False
AT2021kyn,170.27601666666664,61.107575,,,Candidate,2021/04/30,,False
AT2021kyo,198.87109583333333,20.152619444444444,,,Candidate,2021/05/01,,False
AT2021kyq,221.86126666666664,64.50343611111111,,,Candidate,2021/04/30,,False
AT2021kyr,224.71534166666663,58.56692777777778,,,Candidate,2021/05/02,,False
AT2021kys,144.04176666666663,71.12498333333333,,,Candidate,2021/04/30,,False
AT2021kyt,185.7899958333333,57.12549166666667,0.139902,682.356,Candidate,2021/04/30,1.7946355363851934e-08,False
AT2021kyu,169.95039166666666,51.72335,0.079807,374.227,Candidate,2021/05/02,5.96661555994957e-08,False
AT2021kyw,146.9642708333333,14.317461111111111,,,Candidate,2021/04/16,,False
AT2021kyx,148.8488708333333,18.66351111111111,,,Candidate,2021/04/15,,False
